experiment,validator,data,rep_idx,pca_eigval_diff,pca_eigvec_ang,avg_h_dist,corr_mat_diff,auroc,avg_F1_diff,avg_F1_diff_hout,eps_identif_risk,priv_loss_eps,mia_recall,mia_precision
sp_dp,concat,bc,8,0.054151215047091646,0.9548537827066257,0.24754665389929528,2.7014149192775334,-0.19211483414446484,-0.29299510994042993,-0.19483909747275419,0.0021745883814849334,-0.0006213109661385523,0.0009900990099009901,0.1
sp_dp,rf,bc,8,0.053909192370004196,0.9431183691299116,0.24754665389929528,2.6876869389453577,-0.059223423530509245,-0.19679529340639196,-0.10659267364060218,0.0027958993476234857,-0.0012426219322771047,0.0019801980198019802,0.3
sp_dp,lgbm,bc,8,0.05392582758986936,0.952591126254902,0.24754665389929528,2.702737502244274,-0.23526528043097394,-0.26013732699906944,-0.16787188184983354,0.003727865796831314,0.0015532774153463806,0.0,0.0
sp_dp,knn,bc,8,0.07337557080291318,0.915433113996446,0.2504329520553722,2.701908092187593,-0.1856293838195927,-0.2647478405561573,-0.22147475532701855,0.003727865796831314,0.0015532774153463806,0.0009900990099009901,0.06666666666666667
sp_dp,concat,bc,9,0.10528908853930354,0.9544345135451314,0.23705200899818815,2.672925481190197,-0.22496164968922672,-0.25386957043397296,-0.21864511485494492,0.004659832246039142,0.0018639328984156565,0.0029702970297029703,0.5
sp_dp,concat,bc,7,0.10221054794070837,0.984175066616946,0.23266302966916508,2.6785534259440236,-0.18651956265015357,-0.23198073480983497,-0.19899992104825914,0.009940975458216837,0.005902454178316247,0.0029702970297029703,0.4
sp_dp,rf,bc,7,0.11198493124139491,0.975376784862329,0.23266302966916508,2.6795161261681204,-0.14877050429727112,-0.25865760939194044,-0.17025313353047822,0.010251630941286114,0.005281143212177696,0.0019801980198019802,0.1
sp_dp,rf,bc,9,0.10019139785654566,0.9504725462190147,0.23705200899818815,2.5587294982898396,-0.18887768916976155,-0.23409859497604138,-0.17119628237644324,0.006834420627524076,0.003106554830692762,0.0029702970297029703,0.15
sp_dp,lgbm,bc,9,0.10580427003652809,0.9451034941534218,0.23705200899818815,2.676258390842772,-0.16259729632056896,-0.21206397829160478,-0.20268941500722643,0.00403852127990059,0.0,0.005940594059405941,0.5666666666666667
sp_dp,lgbm,bc,7,0.10444541544851707,0.9846719640919774,0.23266302966916508,2.6807525341603795,-0.2068471127981787,-0.2253421811377199,-0.19816670501378664,0.007145076110593352,0.002174588381484934,0.0049504950495049506,0.4166666666666667
sp_dp,knn,bc,9,0.12709449091761232,0.9376467829696513,0.24608911161478522,2.599510809143196,-0.12022432546810358,-0.16740227425239498,-0.11945754158748562,0.004970487729108419,0.0015532774153463806,0.0019801980198019802,0.3
sp_dp,knn,bc,7,0.1312474245887138,0.9833096568750109,0.24990244579613052,2.6614041676476186,-0.17480888288372676,-0.23149083337805548,-0.17456142263856622,0.008698353525939733,0.004349176762969867,0.007920792079207921,0.6333333333333333
sp_dp,mlp,bc,5,0.11314438598177587,0.35303834889636015,0.254699589460044,2.5145026024927586,-0.13997790904988117,-0.230163163188705,-0.15067922214424756,0.003417210313762038,0.0003106554830692764,0.0039603960396039604,0.3833333333333333
sp_dp,concat,bc,6,0.15867784916869854,0.961938800453758,0.21842051679395677,2.7224835090344612,-0.1792176834427568,-0.26145750750175906,-0.20163088656363448,0.005902454178316247,0.0015532774153463802,0.0049504950495049506,0.5
sp_dp,ocsvm,bc,5,0.13690719845200425,0.5147729469744737,0.2522816236890538,2.720942052639028,-0.31197576982339104,-0.2768276003298624,-0.21951153837847442,0.0009319664492078285,-0.0006213109661385523,0.0009900990099009901,0.2
sp_dp,rf,bc,6,0.1602942493602215,0.9621922950499796,0.21842051679395677,2.5901494621460026,-0.07786442134341198,-0.23334869275375925,-0.16518421247036058,0.008698353525939733,0.003727865796831315,0.0049504950495049506,0.7
sp_dp,svm,bc,8,0.05417551317659164,0.9168026798443465,0.24754665389929528,2.6749147370797868,-0.20363779833485263,-0.23531141082276388,-0.21783875938424072,0.004349176762969867,0.001553277415346381,0.0,0.0
sp_dp,out_if,bc,5,0.1118058409546861,0.20601157077866314,0.23620431374919418,2.6549911575854845,-0.2835884270173591,-0.20567617056504464,-0.20299873242063157,0.003727865796831314,0.0009319664492078283,0.0009900990099009901,0.2
sp_dp,lgbm,bc,6,0.15875463359923203,0.9621933448737212,0.21842051679395677,2.729046521068093,-0.19807680281030426,-0.3034930608760997,-0.17653024082762322,0.006213109661385523,0.001553277415346381,0.0029702970297029703,0.6
sp_dp,knn,bc,6,0.1533229264316433,0.9253810743310044,0.2216927581432025,2.6452454457251755,-0.172431257138141,-0.25084951860342275,-0.21218124692788243,0.006213109661385523,0.001553277415346381,0.0029702970297029703,0.3
sp_dp,svm,bc,9,0.10675521906780895,0.9145220303281957,0.23705200899818815,2.599240099938606,-0.17804994509344163,-0.19414030056418546,-0.18380016792222753,0.003727865796831314,-0.0006213109661385528,0.0039603960396039604,0.4666666666666666
sp_dp,svm,bc,7,0.1067842261254725,0.9817323893726346,0.23266302966916508,2.654676773442967,-0.27505351922785115,-0.22692291075254103,-0.16513497176631878,0.009940975458216837,0.004349176762969866,0.0039603960396039604,0.5333333333333333
sp_dp,svm,bc,6,0.15868165829285819,0.9617059603626851,0.21842051679395677,2.7333959092260836,-0.15490291642523246,-0.2600763777974076,-0.19198952723734394,0.005281143212177695,0.0012426219322771047,0.0029702970297029703,0.27999999999999997
sp_dp,mlp,bc,8,0.054118517909824415,0.9778405081576902,0.24754665389929528,2.6804315334651974,-0.3292232005998591,-0.27561237799748417,-0.21598544409684656,0.0031065548306927616,0.00031065548306927595,0.0019801980198019802,0.25
sp_dp,ocsvm,bc,8,0.17716334935723468,0.9505815006617638,0.2600400207094989,2.7015159888893736,-0.18450585668587005,-0.2860510501619045,-0.2484484692314165,0.0009319664492078285,0.0,0.0,0.0
sp_dp,out_if,bc,8,0.05404273039906728,0.995532531210683,0.24754665389929528,2.6867886559883005,-0.14385348062099323,-0.2138573668990281,-0.2285870151348061,0.0031065548306927616,0.0015532774153463808,0.0019801980198019802,0.13333333333333333
sp_dp,mlp,bc,9,0.09921681760375933,0.9290790627987883,0.23705200899818815,2.613679939893397,-0.16539562927861196,-0.19051013667866507,-0.12385583741027989,0.004349176762969867,0.001242621932277105,0.0049504950495049506,0.29999999999999993
sp_dp,ocsvm,bc,9,0.15914662601743518,0.23761533886482675,0.252987251249276,2.6792731378178845,-0.2800453538765427,-0.25426190559159667,-0.19874630266877003,0.0012426219322771047,-0.0006213109661385523,0.0009900990099009901,0.2
sp_dp,mlp,bc,7,0.1235500592174823,0.9673646526360921,0.23266302966916508,2.668693589177516,-0.22390360937950904,-0.18098940449441805,-0.1520195457921716,0.009009009009009009,0.003727865796831314,0.0049504950495049506,0.5
sp_dp,out_if,bc,9,0.10717004063271078,0.945333681622288,0.23705200899818815,2.6504466981561294,-0.34704196506226237,-0.2548830740210227,-0.24081728813174896,0.0027958993476234857,-0.0012426219322771047,0.0029702970297029703,0.2
sp_dp,ocsvm,bc,7,0.159334522859069,0.9250711695668861,0.22991022525121108,2.702246675672811,-0.21010324683100234,-0.21846054020321282,-0.18308342351812665,0.0015532774153463808,0.00031065548306927616,0.0019801980198019802,0.2
sp_dp,mlp,bc,6,0.19447294590992953,0.9383875584907235,0.23427109671182922,2.573088098841726,-0.14203340461993175,-0.1896722628175926,-0.13138169884442852,0.005902454178316247,0.0018639328984156565,0.005940594059405941,0.36666666666666664
sp_dp,out_if,bc,7,0.09295059706726475,0.9831457448204601,0.23266302966916508,2.6557057272053055,-0.1931792631222069,-0.23002012067277347,-0.19072718624668256,0.006834420627524076,0.001553277415346381,0.0029702970297029703,0.5
sp_dp,ocsvm,bc,6,0.1541898769428797,0.9152957526124927,0.23985683498645835,2.659687537333541,-0.1016270828073994,-0.22120782625667437,-0.21138837047141706,0.0021745883814849334,0.0006213109661385525,0.0019801980198019802,0.2
sp_dp,out_if,bc,6,0.15964745285588516,0.9618816051175475,0.21842051679395677,2.7129217293708074,-0.1622861589551059,-0.24503889494570003,-0.19072736783163177,0.006834420627524076,0.0027958993476234857,0.0039603960396039604,0.3466666666666667
sp_dp,concat,cc,1,0.25889148784041005,0.8858120483575309,0.230006358702939,4.4368478378529606,-0.5218412498689315,-0.21287801689126476,-0.29014191856206045,0.03932584269662921,0.009363295880149811,0.0,0.0
sp_dp,rf,cc,1,0.17411294736649346,0.9216137077487765,0.23696327536423456,4.25214289129116,-0.5029475842624632,-0.22534106060218467,-0.27314848036380646,0.035580524344569285,-0.0037453183520599273,0.0,0.0
sp_dp,lgbm,cc,1,0.2582201167674178,0.8624197537685578,0.230006358702939,4.472144241998716,-0.2758236798555739,-0.2879656231688429,-0.2820687306633671,0.035580524344569285,0.011235955056179771,0.0,0.0
sp_dp,concat,cc,0,0.03862368084859954,0.6883522128261572,0.28053692886813975,4.435275749357805,-0.4244040753556325,-0.2288872661332023,-0.3180671553143549,0.028089887640449437,0.018726591760299623,0.011764705882352941,0.2
sp_dp,concat,cc,2,0.2112374264681144,0.41587400682524106,0.24579427326153336,4.371997732555384,-0.5315551710880432,-0.2768377536584173,-0.30684312634993194,0.0299625468164794,0.0,0.0,0.0
sp_dp,concat,cc,4,0.1958559969780799,0.8897778825581587,0.2673999431748108,4.472595014044569,-0.1675790904597133,-0.2814716330711503,-0.30684312634993194,0.018726591760299626,-0.0018726591760299602,0.0,0.0
sp_dp,rf,cc,0,0.07373209832647279,0.8215657381046007,0.29240447463724334,4.407848572586551,-0.3975874663590927,-0.30368033095474156,-0.34510318487522307,0.013108614232209739,0.0018726591760299637,0.0,0.0
sp_dp,rf,cc,2,0.22132427394197723,0.46890034524588614,0.25413342414023793,4.2602067569875,-0.3664936562860439,-0.3465148137465077,-0.40224018699630265,0.031835205992509365,0.007490636704119851,0.0,0.0
sp_dp,concat,cc,3,0.13455107677927222,0.8889667884238396,0.22569607442965878,4.339129520596646,-0.2958477508650521,-0.2076338997651609,-0.24716414980513393,0.011235955056179775,-0.0037453183520599256,0.0,0.0
sp_dp,knn,cc,1,0.21259485443042647,0.6026451949236493,0.2318414541445999,4.190313216813283,-0.5420579996704564,-0.24595294413313015,-0.3088140552753226,0.04868913857677903,0.009363295880149815,0.0,0.0
sp_dp,rf,cc,4,0.14536066988435353,0.8376212897437117,0.2741264008425125,4.318522514451715,-0.46772690976843234,-0.2884327629094618,-0.30684312634993194,0.0299625468164794,0.013108614232209739,0.0058823529411764705,0.2
sp_dp,lgbm,cc,0,0.049745968744665636,0.6325319324475817,0.28053692886813975,4.438050745373255,-0.45598945460537155,-0.28714440387652823,-0.30768807665007847,0.02247191011235955,0.0056179775280898875,0.0058823529411764705,0.2
sp_dp,lgbm,cc,2,0.21128378336091816,0.4115589678489545,0.24579427326153336,4.367400929802002,-0.3362605291671036,-0.27797219925639977,-0.2933930992360955,0.026217228464419477,0.0,0.0,0.0
sp_dp,rf,cc,3,0.05886315652664503,0.695406984036054,0.23376938885299506,4.138004693195088,-0.17531718569780852,-0.18296205554495673,-0.2945772378358187,0.024344569288389514,0.0056179775280898875,0.0,0.0
sp_dp,svm,cc,1,0.2658866356148055,0.821069013405508,0.230006358702939,4.329611414313815,-0.40640138408304505,-0.26212071659163616,-0.2775975121351627,0.031835205992509365,0.0056179775280898875,0.0,0.0
sp_dp,lgbm,cc,4,0.19610461597663187,0.8859401995687628,0.2673999431748108,4.45263995858247,-0.26412918108419836,-0.27918490256589046,-0.25559450510308596,0.018726591760299626,0.0018726591760299637,0.0,0.0
sp_dp,lgbm,cc,3,0.1323621306944474,0.8740141984546337,0.22569607442965878,4.3358344503055255,-0.1671403855659911,-0.21614360199637003,-0.3103065260941767,0.0149812734082397,-0.001872659176029962,0.0,0.0
sp_dp,knn,cc,0,0.08996532318017178,0.9290955724901819,0.27991378342129447,4.552172668317466,-0.35594002306805095,-0.29164164933269554,-0.30684312634993194,0.02247191011235955,0.0,0.0,0.0
sp_dp,knn,cc,2,0.28423664588687225,0.3456973781374219,0.24617409267783272,4.436722757362169,-0.6227652825836217,-0.2816457855132794,-0.27466095848623373,0.028089887640449437,-0.0056179775280898875,0.0,0.0
sp_dp,knn,cc,4,0.147972530973557,0.37882767723316746,0.32579219890711025,4.262863172528314,-0.2751688910858461,-0.24605811734697824,-0.3073330213515405,0.024344569288389514,0.0,0.0,0.0
sp_dp,svm,cc,0,0.049482649175214895,0.5404252119228741,0.28053692886813975,4.391381928505377,-0.21435986159169562,-0.2441085565572839,-0.27318750505831857,0.026217228464419477,0.014981273408239702,0.0058823529411764705,0.2
sp_dp,knn,cc,3,0.22438968233814022,0.46005993512783927,0.26335154035101643,4.301055158394047,-0.4296424452133795,-0.23512795694885286,-0.32972473307615596,0.02247191011235955,-0.0056179775280898875,0.0,0.0
sp_dp,svm,cc,2,0.19437794500214525,0.7413856326221444,0.3046314617099844,4.19856687104222,-0.5125913110342177,-0.3202274931969564,-0.32086833508279833,0.026217228464419477,0.007490636704119851,0.0,0.0
sp_dp,svm,cc,4,0.19971551331136644,0.9263199497719032,0.2673999431748108,4.46736384168516,-0.26916570549788554,-0.2887757074754009,-0.30933072548261376,0.024344569288389514,0.0037453183520599273,0.0,0.0
sp_dp,mlp,cc,1,0.3410565662454505,0.8596457409405978,0.23608334687133173,4.42364910434788,-0.2827174987642116,-0.2189222464846593,-0.2580670393526875,0.028089887640449437,0.003745318352059924,0.0,0.0
sp_dp,svm,cc,3,0.13272289498647521,0.8639149911939309,0.22569607442965878,4.313227817398835,-0.3696270665128797,-0.22460720793071018,-0.3078266847762385,0.020599250936329586,0.003745318352059924,0.0,0.0
sp_dp,ocsvm,cc,1,0.12217723860225396,0.509753143140644,0.30003204844715264,4.610375724932426,-0.2752472581572084,-0.2856703224073023,-0.3093307254826138,0.009363295880149813,0.0056179775280898875
sp_dp,mlp,cc,2,0.20922589381608425,0.5319855927293982,0.2647690199435582,4.464308025808215,-0.23656697973306973,-0.2596332478856075,-0.27656648514764665,0.018726591760299626,-0.0018726591760299602,0.0,0.0
sp_dp,mlp,cc,0,0.03942739041256577,0.6913445205087805,0.28100694935226944,4.445023409046302,-0.28621043188517237,-0.2634525397736983,-0.27066088123112453,0.013108614232209739,0.0018726591760299637,0.0058823529411764705,0.2
sp_dp,out_if,cc,1,0.25861193504010566,0.8848197854038007,0.230006358702939,4.437948421258488,-0.3860349569692131,-0.19650982643977458,-0.26076801527750454,0.035580524344569285,0.007490636704119848,0.0,0.0
sp_dp,mlp,cc,4,0.20163877275633285,0.912412157772508,0.26775725233577063,4.506851743323351,-0.3951172625913111,-0.3019394106467573,-0.2751698708787813,0.020599250936329586,0.005617977528089886,0.0,0.0
sp_dp,ocsvm,cc,2,0.27030559201128657,0.5945617735446533,0.33952067287270504,4.541870677899359,-0.29590017825311943,-0.28822493366849644,-0.3150643970657576,0.009363295880149813,0.00749063670411985
sp_dp,ocsvm,cc,0,0.20832194518819508,0.6884833142486516,0.400077388320267,4.539366413655125,-0.24640076618882845,-0.28159832026035225,-0.27561514631469997,0.011235955056179775,0.0056179775280898875
sp_dp,ocsvm,cc,4,0.19812482325164546,0.43631763657648115,0.3295371258510649,4.44852424226826,-0.4345303643593894,-0.2940195634833499,-0.30733302135154056,0.0056179775280898875,0.0
sp_dp,out_if,cc,2,0.21132811862668202,0.42449013382643874,0.24579427326153336,4.413260329872209,-0.4511149557862361,-0.2761657669427248,-0.2765987047410065,0.02247191011235955,-0.0018726591760299637,0.0,0.0
sp_dp,out_if,cc,0,0.039662760330822486,0.67092443461461,0.28053692886813975,4.421454427183237,-0.20203127002434962,-0.2690766009200396,-0.2955388534837259,0.018726591760299626,0.007490636704119851,0.0,0.0
sp_dp,mlp,cc,3,0.06702235173621386,0.6748087373403596,0.22472584769529647,4.261290543555439,-0.2971453287197232,-0.2661035444921848,-0.2714117910982105,0.0149812734082397,-0.0037453183520599256,0.0,0.0
sp_dp,out_if,cc,4,0.1979946874052111,0.8659322720287506,0.2673999431748108,4.486948103761194,-0.2734621299500193,-0.2935127682954665,-0.30733302135154056,0.02247191011235955,0.0056179775280898875,0.0,0.0
sp_dp,ocsvm,cc,3,0.15540503198871686,0.6562602671919462,0.3859164725343819,4.4158154802994805,-0.38657933761739993,-0.28507230590507715,-0.3113601897112208,0.00749063670411985,0.0,0.0,0.0
sp_dp,out_if,cc,3,0.13329803170457394,0.8129580455329746,0.22569607442965878,4.405947581740024,-0.15952998846597466,-0.2439430188302365,-0.30684312634993194,0.02247191011235955,0.0018726591760299637,0.0,0.0
sp_dp,concat,cc,5,0.064905605069718,0.6912213261608985,0.2644586186056217,4.429176813621617,-0.49423298731257215,-0.20583794986267193,-0.2219051022425536,0.03745318352059925,0.007490636704119851,0.0,0.0
sp_dp,concat,cc,6,0.09761858441814074,0.4119996302212862,0.2650026124019072,4.395606596747642,-0.2634776987718165,-0.2935127682954665,-0.30684312634993194,0.026217228464419477,-0.003745318352059924,0.0,0.0
sp_dp,rf,cc,5,0.07771706974735504,0.2586843021023209,0.26942326013483336,4.350651890595045,-0.26676278354479055,-0.2084086336411056,-0.2779204524915757,0.035580524344569285,0.0,0.0,0.0
sp_dp,concat,cc,7,0.31519132604832895,0.6166514699845651,0.25579933067105215,4.395539894692911,-0.1634707804690504,-0.17794575370504542,-0.24244942002469522,0.04307116104868914,0.013108614232209739,0.0,0.0
sp_dp,lgbm,cc,5,0.062064051633744,0.671197894084346,0.2644586186056217,4.435109849817738,-0.26101848939219174,-0.2705992163296267,-0.26308914680744244,0.03745318352059925,0.011235955056179775,0.0,0.0
sp_dp,rf,cc,6,0.1581431292282601,0.3756616288727584,0.2693585186257506,4.239881270297346,-0.11233475290568717,-0.28948496877759744,-0.30733302135154056,0.02247191011235955,0.007490636704119849,0.0,0.0
sp_dp,rf,cc,7,0.15704069286828598,0.5239466983886295,0.2614554787943902,4.25866732402246,-0.25394079200307573,-0.21235458117399267,-0.21266552281953816,0.035580524344569285,0.0037453183520599204,0.0,0.0
sp_dp,concat,cc,9,0.2793122273207213,0.8745819364513177,0.22797445574783687,4.424729418649803,-0.46434063821607074,-0.30919274459444523,-0.27718178644983266,0.0449438202247191,0.026217228464419474,0.0,0.0
sp_dp,lgbm,cc,6,0.09713262993212825,0.4023544827442812,0.2650026124019072,4.411172311854109,-0.30520778721470765,-0.2853344257614576,-0.27066088123112453,0.026217228464419477,0.0037453183520599273,0.0,0.0
sp_dp,knn,cc,5,0.1670759149020678,0.1597633779594471,0.32122239822373816,4.169044935533799,-0.4487697039600154,-0.2523755646260666,-0.24611805965620545,0.033707865168539325,-0.007490636704119848,0.0,0.0
sp_dp,lgbm,cc,7,0.31816082733906975,0.7036611497503609,0.25579933067105215,4.443052757170137,-0.4925081262451505,-0.22612389027158492,-0.2624205497378482,0.035580524344569285,0.005617977528089884,0.0,0.0
sp_dp,rf,cc,9,0.2594667104455844,0.9063282674696223,0.24521290618795397,4.3161437717224995,-0.19896193771626292,-0.1462485828265017,-0.18739386284960236,0.0299625468164794,0.011235955056179775,0.0,0.0
sp_dp,knn,cc,6,0.143674776362066,0.3517251649534966,0.2667979617887996,4.165876823214049,-0.3261245674740485,-0.2747312807904281,-0.27365766081127724,0.033707865168539325,0.009363295880149811,0.0,0.0
sp_dp,svm,cc,5,0.08696761030881821,0.4691499159184665,0.3203965052193824,4.292918214906232,-0.3724529027297193,-0.25257465286781644,-0.34067207321864185,0.02247191011235955,-0.0018726591760299637,0.0,0.0
sp_dp,lgbm,cc,9,0.2812354187682632,0.8760031290659633,0.22797445574783687,4.42959020486939,-0.19098194833488957,-0.2679309593747692,-0.3088254921703947,0.04119850187265917,0.020599250936329586,0.0,0.0
sp_dp,knn,cc,7,0.2139942360607801,0.5125233606339692,0.25498519547768406,4.279100281355098,-0.3351018838908113,-0.2879656231688429,-0.2706608812311246,0.05056179775280899,0.011235955056179775,0.0,0.0
sp_dp,svm,cc,6,0.1300268919907909,0.8671412592611882,0.3467593886216285,4.202003031301478,-0.3571428571428571,-0.23718216265618097,-0.3093307254826138,0.020599250936329586,0.005617977528089886,0.0,0.0
sp_dp,svm,cc,7,0.318453740069044,0.7009473437352194,0.25579933067105215,4.4331323008871255,-0.21482122260668968,-0.24457981014305863,-0.2800710265322938,0.0449438202247191,0.014981273408239699,0.0,0.0
sp_dp,knn,cc,9,0.22766416488202476,0.8363438307246446,0.23387285879208883,4.246503239636205,-0.4506920415224914,-0.2984517777931277,-0.312197163038565,0.052434456928838954,0.02808988764044944,0.0,0.0
sp_dp,concat,cc,8,0.2852413744520495,0.8835644679351867,0.24979471817854862,4.391757637306964,-0.4597270280661284,-0.29187248549913264,-0.2434036078531615,0.011235955056179775,-0.0056179775280898875,0.0,0.0
sp_dp,mlp,cc,5,0.11374914036155706,0.5159418568912852,0.26478466828587793,4.371269961882111,-0.4046520569011919,-0.27433946045264035,-0.2795811315306852,0.03745318352059925,0.013108614232209739,0.0,0.0
sp_dp,rf,cc,8,0.19750764235865406,0.8522955813944256,0.25312456796977306,4.261297378921067,-0.4420991926182237,-0.26629153821876755,-0.2620697430778477,0.026217228464419477,0.007490636704119851,0.0,0.0
sp_dp,svm,cc,9,0.20667834498941362,0.9215556069782251,0.2618283366419572,4.272349268867635,-0.1448000768935026,-0.27479318699679195,-0.2810428698098596,0.035580524344569285,0.018726591760299623,0.0,0.0
sp_dp,mlp,cc,6,0.10894443476399986,0.3931328468685759,0.26566573918233705,4.432258778773867,-0.072722029988466,-0.3049472013020056,-0.26467328322707573,0.024344569288389514,0.0037453183520599273,0.0,0.0
sp_dp,ocsvm,cc,5,0.27416681028995293,0.63197144339197,0.277959467809463,4.599596934521274,-0.5616109188773549,-0.24743847216400713,-0.24486062469105224,0.0056179775280898875,0.0037453183520599247
sp_dp,mlp,cc,7,0.33289726250317253,0.7109283802605955,0.2873216456953471,4.453021051962851,-0.2532319771430295,-0.206617775053614,-0.2335480513981111,0.033707865168539325,0.007490636704119848,0.0,0.0
sp_dp,lgbm,cc,8,0.2855559408081287,0.8823891756411962,0.24979471817854862,4.40863463804521,-0.1486447520184545,-0.21736975693201896,-0.30983990593008465,0.018726591760299626,0.0056179775280898875,0.0,0.0
sp_dp,ocsvm,cc,6,0.07957648768550935,0.8618591659486603,0.3546390373127107,4.859545222838876,-0.32953746991451327,-0.289242446709704,-0.30733302135154056,0.011235955056179775,0.0037453183520599247
sp_dp,out_if,cc,5,0.06462421319441534,0.6131817313122915,0.2644586186056217,4.41420419457319,-0.36561462374611164,-0.2640485205274658,-0.266817573856246,0.035580524344569285,0.007490636704119848,0.0,0.0
sp_dp,ocsvm,cc,7,0.17705963506186315,0.518961231373893,0.324816189513884,4.630099511109877,-0.24930096815909963,-0.2283530867194378,-0.2466742548035253,0.013108614232209739,0.005617977528089888
sp_dp,knn,cc,8,0.43575160254091283,0.6204810858318329,0.24797699722719113,4.317039642143471,-0.36065455594002305,-0.24466610673601716,-0.2898827138537221,0.02247191011235955,0.0,0.0,0.0
sp_dp,out_if,cc,6,0.09846422695806693,0.3990629346073416,0.2650026124019072,4.361487293379486,-0.28771626297577857,-0.23605682352222043,-0.26583086652227206,0.020599250936329586,0.003745318352059924,0.0,0.0
sp_dp,out_if,cc,7,0.3140744400906734,0.6526982547206033,0.25579933067105215,4.387263015883552,-0.33749519415609375,-0.28881612937973444,-0.25688750767427065,0.033707865168539325,-0.0037453183520599273,0.0,0.0
sp_dp,mlp,cc,9,0.3006682790304614,0.925970125040048,0.22882562177353746,4.453850936087352,-0.23144028853371423,-0.2192422999370372,-0.3121573644703555,0.03932584269662921,0.020599250936329586,0.0,0.0
sp_dp,svm,cc,8,0.29090496449256587,0.8390981940285519,0.24979471817854862,4.413258895082779,-0.13091118800461354,-0.3007520661816484,-0.25241914950076005,0.018726591760299626,0.0018726591760299637,0.0,0.0
sp_dp,ocsvm,cc,9,0.12325970092307433,0.4636278020313327,0.3284321644269396,4.589141844290854,-0.29021255561047943,-0.28267402187259394,-0.30684312634993194,0.024344569288389514,0.013108614232209739
sp_dp,out_if,cc,9,0.2801038447569014,0.882217030737716,0.22797445574783687,4.386075938293877,-0.4071293550099778,-0.271300823904301,-0.29014191856206045,0.04119850187265917,0.02621722846441947,0.0,0.0
sp_dp,mlp,cc,8,0.07473366682751402,0.6749338493543915,0.2616499003658581,4.437587483817534,-0.4410191424350958,-0.33106950893832593,-0.37963293855575436,0.026217228464419477,0.013108614232209739,0.0,0.0
sp_dp,ocsvm,cc,8,0.13120824918624135,0.3322285034438437,0.3341235453171039,4.647982972132695,-0.3027264139619117,-0.402962816860169,-0.46810472190383656,0.013108614232209739,0.007490636704119851
sp_dp,out_if,cc,8,0.2864907587186706,0.8650194472053536,0.24979471817854862,4.397991629865311,-0.4279560308972074,-0.23623680637095096,-0.28563069010942665,0.02247191011235955,0.003745318352059924,0.0058823529411764705,0.06666666666666667
sp_dp,concat,hd,1,0.09569169395707199,0.7458470375153646,0.13420203338828834,1.5831752840606876,-0.09785882352941178,-0.15304419770506558,-0.12661109002604423,0.12396694214876033,0.06611570247933884,0.05,0.4
sp_dp,rf,hd,1,0.0669218201636121,0.3306980744911069,0.1363693272154231,1.028514271855649,-0.02352941176470591,-0.02703262640832277,-0.04385848617299662,0.13636363636363635,0.04545454545454544,0.1,0.65
sp_dp,lgbm,hd,1,0.04020015856217424,0.5002278173355269,0.14065038210041322,1.2216205724825269,-0.00870588235294123,-0.07541612001789011,-0.05260704860391516,0.15289256198347106,0.0909090909090909,0.15,0.6023809523809522
sp_dp,knn,hd,1,0.12224374858765336,0.9101188951405925,0.1369055716456193,1.4250818815144886,-0.03242352941176474,-0.08581578775332843,-0.06850363829857697,0.13636363636363635,0.06611570247933883,0.075,0.4666666666666666
sp_dp,svm,hd,1,0.11171141613237597,0.5718788762276893,0.14699208911593228,1.2079074418889526,-0.006258823529411761,-0.06592508186340723,-0.01379767343771357,0.15702479338842976,0.09917355371900827,0.1125,0.5095238095238096
sp_dp,concat,hd,0,0.11861856993058045,0.6058900110325115,0.12367983655136384,1.3059427439952174,-0.06270588235294117,-0.12866383333063558,-0.08796815175299752,0.1115702479338843,0.045454545454545456,0.1,0.325
sp_dp,rf,hd,0,0.10785835979277572,0.4782237294330386,0.1389931269826587,0.9313939831834631,-0.08105882352941174,-0.10237618364669826,-0.1306342548904724,0.128099173553719,0.07024793388429751,0.1125,0.5599999999999999
sp_dp,mlp,hd,1,0.11520283323327822,0.4524556923832066,0.12528374551228946,1.2130978169610864,-0.025317647058823556,-0.07127647929757111,-0.03636172797932702,0.16115702479338842,0.08264462809917354,0.125,0.46333333333333326
sp_dp,lgbm,hd,0,0.14088605716931907,0.37252165963022266,0.15640968603509992,0.8914986305819657,-0.03701176470588241,-0.06468464860338521,-0.0610110500701031,0.09917355371900827,0.045454545454545456,0.05,0.3333333333333333
sp_dp,ocsvm,hd,1,0.19393308244820223,0.5266679528322008,0.1888530653630188,1.8219786881989888,-0.21371764705882346,-0.3064927347943297,-0.22808463590323594,0.07024793388429752,0.045454545454545456,0.125,0.5428571428571429
sp_dp,knn,hd,0,0.1434248546463487,0.4483883007195726,0.1242343638346222,1.093963443954153,-0.11741176470588233,-0.09519475036897695,-0.1028047837418603,0.09917355371900827,0.03305785123966942,0.0625,0.38
sp_dp,out_if,hd,1,0.11591641533180319,0.6595163960817799,0.13420203338828834,1.466600409015723,0.003835294117647048,-0.10766284668028933,-0.09419560180513531,0.1487603305785124,0.08677685950413223,0.125,0.4583333333333333
sp_dp,svm,hd,0,0.13844915097188593,0.4754445906183747,0.17134264844931085,1.1517249082090983,-0.03604705882352943,-0.17900166233817436,-0.06454591701242335,0.10330578512396695,0.05785123966942149,0.05,0.4333333333333333
