model,corr_str,id,corr_intra,corr_inter,joining,pca_eigval_diff,pca_eigvec_ang,avg_h_dist,corr_mat_diff,auroc,avg_F1_diff,avg_F1_diff_hout,eps_identif_risk,priv_loss_eps,mia_recall,mia_precision
synthpop,0.25,0,2.046720233502637,1.9344383375875296,validation,0.0425791216210025,0.1426313075459078,0.0011609617298062,0.5488152145320923,-0.0402802061045021,-0.1555991286808305,-0.1172346489765673,0.5694444444444444,0.2651515151515151,0.4980392156862745,0.5884290202442853
synthpop,0.25,0,2.046720233502637,1.9344383375875296,concatenation,0.0937355172080496,0.3757342700676709,0.000178567585115,1.2771835603721495,-0.0739626557728396,-0.2926496152897663,-0.1337684101679054,0.7007575757575758,0.3409090909090909,0.3647058823529411,0.4754573080017952
synthpop,0.25,1,2.2508354400110577,2.3180476547272075,validation,0.0824209437795945,0.0899737673394817,0.0036618284144834,0.7092948905789904,-0.0121724979218205,-0.0820060561785465,-0.018081091386085,0.6338383838383839,0.3017676767676768,0.5215686274509804,0.5746287547047879
synthpop,0.25,1,2.2508354400110577,2.3180476547272075,concatenation,0.1097287551712864,0.6962438897896973,5.961852268295435e-05,1.540026352791806,-0.0287339131498904,-0.1551340626615494,-0.0366200673200838,0.6957070707070707,0.3143939393939394,0.4509803921568627,0.5488970556872557
synthpop,0.25,4,1.9809167614481464,1.9943549377187453,validation,0.0578840605234056,0.2937341881623953,0.0028593716565171,0.496110528133672,-0.0096430034843956,-0.0755001572414636,-0.0123510375802161,0.6363636363636364,0.3257575757575757,0.5294117647058824,0.5894814401166488
synthpop,0.25,4,1.9809167614481464,1.9943549377187453,concatenation,0.1049494009805645,0.2534730637840447,0.001547852258686,1.3316257792909216,-0.0896507305569372,-0.1601552194052224,-0.0585664929454772,0.7323232323232324,0.3686868686868687,0.4450980392156863,0.569417695488903
synthpop,0.25,5,1.907317333991609,1.8792272838435284,validation,0.0507614879799946,0.090086744729871,0.0014286443576535,0.5134428121859717,-0.044998821849655,-0.1319643698391039,-0.0359675157934438,0.5732323232323232,0.2525252525252525,0.5019607843137255,0.5655610887035907
synthpop,0.25,5,1.907317333991609,1.8792272838435284,concatenation,0.078880481659785,0.7656035213980492,0.0008630691896599,1.281303376256116,-0.0681990435963055,-0.1191623945270055,-0.0442333348985051,0.7121212121212122,0.3194444444444445,0.4529411764705882,0.5640258789813226
synthpop,0.25,6,1.9616447395021108,2.512655164084351,validation,0.061553332075215,0.2350817756024757,0.0015178683463554,0.632872075661871,-0.0403577872015679,-0.0656008950735472,-0.0308384436629608,0.6035353535353535,0.2752525252525252,0.5215686274509804,0.5795309058250471
synthpop,0.25,6,1.9616447395021108,2.512655164084351,concatenation,0.152311747438761,0.4383127336929776,0.0004167891465252,1.643879247474636,-0.0808963602778573,-0.1044163320036759,-0.0383938654010835,0.6313131313131313,0.2373737373737373,0.3764705882352941,0.5230555431719761
synthpop,0.25,7,1.8055660903787036,1.964202063578542,validation,0.0426761793763335,0.3017560866900647,0.0029494851335407,0.5780909777253823,-0.0951491459050755,-0.1540200120915285,-0.0872988994824993,0.571969696969697,0.273989898989899,0.5176470588235295,0.5847654642572253
synthpop,0.25,7,1.8055660903787036,1.964202063578542,concatenation,0.0727494013294173,0.3821080961075593,0.0011906264290164,1.3062981694892086,-0.2568598323208146,-0.240284440274713,-0.1796468184580802,0.7159090909090909,0.3623737373737374,0.4392156862745097,0.5683334937573987
synthpop,0.25,9,1.95401255426622,2.5456837697142314,validation,0.0644584930433203,0.3962402161769539,0.0018751903486299,0.6740323373083392,-0.0825147954581958,-0.1372004841389731,-0.0755655440168029,0.5656565656565656,0.2398989898989899,0.511764705882353,0.5748869295738662
synthpop,0.25,9,1.95401255426622,2.5456837697142314,concatenation,0.1495651041320203,0.5193157739319644,0.0006845071523269,1.6229585749318065,-0.1928653227201403,-0.2240519267837964,-0.169998139110139,0.6325757575757576,0.25,0.4313725490196078,0.5662097553054919
synthpop,0.25,8,1.645430457655919,1.8821437975761728,validation,0.0944475179318522,0.6085778319065631,0.0008938590429475,0.8709070726941627,-0.0139931578829527,-0.1204138707078369,-0.0211328792352664,0.6464646464646465,0.3156565656565657,0.507843137254902,0.5900516247525671
synthpop,0.25,8,1.645430457655919,1.8821437975761728,concatenation,0.1036634183193558,0.4406314506666957,0.0003276271205241,1.325679090149428,-0.0811777818101876,-0.173145965163149,-0.0664768882715471,0.7196969696969697,0.3295454545454546,0.4529411764705882,0.5457701865385924
synthpop,0.3,2,1.95368363872624,2.3745632440885993,validation,0.0738576601256419,0.132847920492188,0.0012512788749714,0.6141638941835877,-0.0407865028702213,-0.094100965363092,-0.0362749226575148,0.5984848484848485,0.2853535353535353,0.5156862745098039,0.5813932416058286
synthpop,0.3,2,1.95368363872624,2.3745632440885993,concatenation,0.1310717611404516,0.3420777125225295,0.0013705661841137,1.6341241633546997,-0.0591178059957426,-0.1293512240412243,-0.0083215529553398,0.6704545454545454,0.3169191919191919,0.3823529411764705,0.5155368511322442
synthpop,0.3,1,1.7741806742979445,2.3805202663177485,validation,0.0573394664735775,0.1694382968224713,0.0046585871607347,0.5539644182697864,0.000356608412164,-0.0887518062085467,-0.0061334945558998,0.6578282828282829,0.3282828282828283,0.5313725490196078,0.6032577893892228
synthpop,0.3,1,1.7741806742979445,2.3805202663177485,concatenation,0.1220647326238331,0.3989361175967982,0.0004464681718934,1.5386865511491543,-0.0708777991555769,-0.1440469895934693,-0.0281097491969698,0.6906565656565656,0.3055555555555555,0.4549019607843137,0.5702695644431705
synthpop,0.3,0,1.3398442223115006,2.3470293416369823,validation,0.0397703638785342,0.0924504611006806,0.0020579589191388,0.4009958981351897,-0.0075708740822924,-0.10935230268688,-0.0059318242564102,0.6275252525252525,0.2563131313131312,0.496078431372549,0.5337064439357487
synthpop,0.3,0,1.3398442223115006,2.3470293416369823,concatenation,0.1129048887374601,0.5921721203689224,0.0001786907007942,1.648030574298178,-0.070568927785474,-0.1367670006634969,-0.0390247317410606,0.702020202020202,0.3017676767676767,0.4137254901960784,0.5433303633303633
synthpop,0.3,4,1.6115933013540804,1.7336046202341657,validation,0.0667096603288032,0.4859630456373513,0.005681688100908,0.6256507498694784,0.0331168224610848,-0.1705222573343261,-0.0343390568123399,0.6287878787878788,0.2979797979797979,0.515686274509804,0.5946162267314563
synthpop,0.3,4,1.6115933013540804,1.7336046202341657,concatenation,0.0878576003283904,0.2339618867106264,0.0003279596594833,1.1639064230045912,-0.0823943325834877,-0.1943425258386261,-0.0553659746378695,0.7424242424242424,0.332070707070707,0.4313725490196078,0.5397727915763318
synthpop,0.3,3,1.7944183688939428,2.3836193747403462,validation,0.0702557318462966,0.0955950364606151,0.0005364456837148,0.5798547605436123,-0.0509249761270407,-0.087347799346399,-0.0244729519736454,0.5997474747474747,0.3017676767676767,0.5196078431372549,0.5689194880469385
synthpop,0.3,3,1.7944183688939428,2.3836193747403462,concatenation,0.107064672290053,0.5267008848644736,0.0001489420297187,1.5727274773712745,-0.1263156025890101,-0.1930595779397074,-0.1101838503720033,0.6856060606060606,0.3282828282828282,0.4196078431372549,0.6058003288126337
synthpop,0.3,6,1.4709883314159384,1.9990239174163449,validation,0.0820318244925384,0.2842360817460918,0.0015181395959569,0.6600293543280636,-0.0491597584271829,-0.0854370132087753,-0.0397677641507451,0.6376262626262627,0.3106060606060606,0.5588235294117647,0.5876654223975699
synthpop,0.3,6,1.4709883314159384,1.9990239174163449,concatenation,0.1196380265361292,0.5702640443634127,0.0011905795814455,1.2996387776067555,-0.0987717837324722,-0.2032685035268533,-0.0892707686069853,0.7323232323232324,0.321969696969697,0.4078431372549019,0.531700333332075
synthpop,0.3,5,2.1914833868064028,2.8316343101020074,validation,0.0675341104008028,0.0865176444705662,0.0038560901087556,0.5789124112612428,-0.0779382017666626,-0.183826750880732,-0.1072903968789546,0.5580808080808081,0.2676767676767677,0.492156862745098,0.5583667125648862
synthpop,0.3,5,2.1914833868064028,2.8316343101020074,concatenation,0.1817554578557903,0.5079732634054799,0.0021177394691722,1.935992523094844,-0.0879199822081117,-0.209220900476861,-0.1081882906791911,0.5871212121212122,0.2525252525252525,0.3470588235294117,0.5368168574646485
synthpop,0.3,8,1.4259057493957166,2.122093186108993,validation,0.0874293668829479,0.1253821885786971,0.0008037747670837,0.6676286628992787,-0.0264124137997873,-0.1125894081846327,-0.035224368861123,0.5972222222222222,0.2752525252525252,0.4725490196078431,0.5436581799187491
synthpop,0.3,8,1.4259057493957166,2.122093186108993,concatenation,0.110580770189448,0.4267896961322184,0.0002976150671916,1.42292907160999,-0.0668767720788064,-0.1897610888033987,-0.0515600119238737,0.6868686868686869,0.2765151515151515,0.4019607843137255,0.5327099346102343
synthpop,0.3,7,2.064855349420246,2.046983999113261,validation,0.068270545553219,0.1640337727589173,0.0011619632732802,0.6507623137359841,-0.0736956129258035,-0.0607704806308891,-0.0234455502530065,0.6401515151515151,0.3232323232323232,0.5137254901960784,0.5739379347244515
synthpop,0.3,7,2.064855349420246,2.046983999113261,concatenation,0.0771848202730941,0.6013421798324934,5.964294929650313e-05,1.3050483441022906,-0.1449539473926542,-0.1366360323476038,-0.1013027006695,0.7285353535353535,0.3409090909090908,0.4627450980392156,0.5720744371907163
synthpop,0.3,9,1.603455795033892,2.6624504243167553,validation,0.0636163216770167,0.2218233117997582,0.0023225204129698,0.6875415002450349,-0.0392832616074908,-0.0491579376574716,-0.0427068261586417,0.63510101010101,0.3106060606060605,0.5529411764705883,0.5995935431283376
synthpop,0.3,9,1.603455795033892,2.6624504243167553,concatenation,0.1603513143390579,0.4274516801909594,0.0009525173366617,1.7748632691389588,-0.1873943659949608,-0.2148262539378216,-0.141257499293454,0.6401515151515151,0.2828282828282828,0.3549019607843137,0.4937550988089513
synthpop,0.35,0,1.7668103601115643,1.8490455548662632,validation,0.0987649027268592,0.1453314853228106,0.0016075801543241,0.8580828364079128,-0.0588458670790854,-0.0855206584484815,-0.008368348040702,0.6199494949494949,0.2916666666666666,0.5078431372549019,0.5898267517315137
synthpop,0.35,0,1.7668103601115643,1.8490455548662632,concatenation,0.0853342931578289,0.5812999231044255,0.0002976071590146,1.2223122541661533,-0.1114023493039157,-0.1424850161226016,-0.0726489412165391,0.7348484848484849,0.3421717171717172,0.4470588235294118,0.5422698828988237
synthpop,0.35,2,1.875221797758975,2.804621274091081,validation,0.0687977921460738,0.1262693257389793,0.0013453258829702,0.6999201370830717,-0.06218845299035,-0.0867657817737135,-0.0731054895855903,0.5871212121212122,0.2866161616161616,0.5411764705882354,0.5889370397054453
synthpop,0.35,2,1.875221797758975,2.804621274091081,concatenation,0.1615636550965155,0.3940167662909157,0.0005973331366077,1.762277449294373,-0.2826839585036061,-0.3016235049643161,-0.2804813532779576,0.6325757575757576,0.2727272727272727,0.3686274509803922,0.5388235294117647
synthpop,0.35,1,1.5258243022078906,2.30919311666833,validation,0.0423384097365714,0.3389354886234663,0.0017862273056649,0.5617842895112464,-0.0084205141128703,-0.0508885091938496,0.0128394985503253,0.6654040404040404,0.3446969696969697,0.5078431372549019,0.5547086055970334
synthpop,0.35,1,1.5258243022078906,2.30919311666833,concatenation,0.1149997246330723,0.3234590775446622,0.0010417193970341,1.333939642797512,-0.3217148639454794,-0.3103261551753222,-0.2120799330159569,0.6906565656565656,0.3194444444444444,0.3980392156862745,0.5520830137848308
synthpop,0.35,3,1.989788860233142,3.099886082442872,validation,0.103240518455833,0.0821557273095775,0.0037514285679984,0.8260884813848492,-0.0864973642309662,-0.0847796571925862,-0.0448076031253324,0.6047979797979798,0.2929292929292929,0.4745098039215686,0.570676330435301
synthpop,0.35,3,1.989788860233142,3.099886082442872,concatenation,0.2039705623503006,0.5225220772832739,0.0001786907007942,2.199422942853775,-0.1099912700849962,-0.1509762053793045,-0.0654584263096917,0.6022727272727273,0.2613636363636364,0.3411764705882353,0.5687434468570954
synthpop,0.35,4,1.3819176381348384,2.158055961773583,validation,0.0736600737004388,0.2771031484128788,0.0003571439964688,0.6784061045584499,-0.0337143363459153,-0.0750833097117953,-0.0091710855775715,0.6464646464646465,0.3244949494949495,0.492156862745098,0.5444642781248672
synthpop,0.35,4,1.3819176381348384,2.158055961773583,concatenation,0.1176662534425091,0.4710682558839474,0.0002083295920327,1.423631065603279,-0.0813811137253205,-0.1576449570430741,-0.0425844690237011,0.6931818181818182,0.3181818181818182,0.4254901960784313,0.5521949680859399
synthpop,0.35,7,2.28595890589659,2.9014070026396386,validation,0.0552929824488851,0.0865335884531528,0.0016086486036948,0.6260840049476513,-0.0508044490917184,-0.0666767870845896,-0.0300001693803305,0.601010101010101,0.284090909090909,0.4862745098039216,0.5870486586888342
synthpop,0.35,7,2.28595890589659,2.9014070026396386,concatenation,0.15283936797648,0.4160519771969516,0.0009528943698632,1.852612995151437,-0.0972283393877031,-0.1515477931585405,-0.0803220339388406,0.6641414141414141,0.3282828282828283,0.3784313725490196,0.5341104088951163
synthpop,0.35,5,1.5303037515310485,2.674658214731588,validation,0.0756950695989585,0.0813630963544563,0.002411636750346,0.5947931133945041,-0.0541766962861699,-0.1200630989550894,-0.03577054252605,0.6553030303030303,0.3219696969696969,0.5235294117647058,0.5965337930043813
synthpop,0.35,5,1.5303037515310485,2.674658214731588,concatenation,0.2069524920460382,0.8869778248739802,0.0005654531138847,1.7985325747533472,-0.1284101607554238,-0.2285022202610979,-0.0918806011249019,0.6931818181818182,0.3181818181818182,0.3764705882352941,0.5460365379877575
synthpop,0.35,6,1.623191523579364,2.7355980391919563,validation,0.0420935116042434,0.110864525804579,0.0007144429463333,0.5977471714687912,-0.0499610946144647,-0.1134264323222402,-0.0385629605844536,0.5984848484848485,0.2790404040404041,0.5196078431372549,0.5685757096652534
synthpop,0.35,6,1.623191523579364,2.7355980391919563,concatenation,0.1557961458340665,0.7661498161298381,5.9551250502646085e-05,1.805207378344189,-0.1121721649130635,-0.159078856530906,-0.0718041071887016,0.6098484848484849,0.2613636363636363,0.3470588235294117,0.5542663730527689
synthpop,0.35,8,1.4825015775456745,1.9158569660522045,validation,0.0682746673633439,0.133197594422929,0.0016092196589172,0.613444077088186,-0.005849803615041,-0.1095017214900563,-0.0705861140678322,0.6452020202020202,0.3169191919191919,0.480392156862745,0.5682927842861645
synthpop,0.35,8,1.4825015775456745,1.9158569660522045,concatenation,0.1251762469788521,0.8675353880509639,0.001102204132138,1.3973842779238592,-0.0336265230206126,-0.1143854311580461,-0.0181021431711469,0.7689393939393939,0.3825757575757575,0.4274509803921568,0.5342649944247888
synthpop,0.35,9,2.238877814919527,2.269562125036089,validation,0.0671246393218827,0.0848396371352052,0.0035779298081825,0.7345853344915528,-0.0661319246999315,-0.0776117050485599,-0.0290847504469689,0.5934343434343434,0.2878787878787878,0.5098039215686275,0.5574897740610891
synthpop,0.35,9,2.238877814919527,2.269562125036089,concatenation,0.1097973532053204,0.4004757231812292,0.0,1.412929015565935,-0.2760057495958933,-0.2299754952039835,-0.1742111086848403,0.6717171717171717,0.2992424242424242,0.4411764705882353,0.5768168475360256
synthpop,0.4,0,2.190558671478178,3.1424648145727376,validation,0.0951879082265572,0.086955437345831,0.0037554689106571,0.8158554228760497,-0.0325103236206648,-0.0639991546572087,-0.0355095328141481,0.6199494949494949,0.3156565656565656,0.5019607843137255,0.583387277690048
synthpop,0.4,0,2.190558671478178,3.1424648145727376,concatenation,0.1611807692277769,0.4338615490873711,0.0005357335073221,2.0668783359912903,-0.3091930751034857,-0.2595644456997401,-0.2419373679536459,0.6161616161616161,0.303030303030303,0.3529411764705882,0.5535949958430658
synthpop,0.4,4,1.7657893972604042,2.257292926596379,validation,0.0811719071696059,0.087335000119313,0.000625058434257,0.6805519731323564,-0.0093675673803879,-0.0805514030937829,0.0071016206516349,0.6338383838383839,0.3232323232323232,0.5176470588235293,0.5517833508215879
synthpop,0.4,4,1.7657893972604042,2.257292926596379,concatenation,0.1269288318479818,0.4082404711473367,0.0004761690504531,1.5645755314582854,-0.0781586409791539,-0.1445572025343517,-0.0383960047064345,0.6792929292929293,0.2967171717171717,0.4450980392156863,0.5472642423297203
synthpop,0.4,3,1.83487739155369,2.29727874920994,validation,0.0473866295784502,0.9684635584439278,0.0016072928586901,0.6495869299839571,-0.021854905423946,-0.07999647635286,-0.0237952517701819,0.6426767676767676,0.3282828282828282,0.5431372549019609,0.5799485080970335
synthpop,0.4,3,1.83487739155369,2.29727874920994,concatenation,0.1338256384506792,0.7924615642140169,0.0002380888271216,1.489356740361618,-0.0854735590140868,-0.1142086050980994,-0.0837382631527824,0.7146464646464646,0.3472222222222222,0.4352941176470588,0.5415682116389015
synthpop,0.4,1,2.173521215913324,1.9338296088239617,validation,0.0894900605963224,0.7615551792868618,0.0021457354047664,0.7060481129596862,0.0099283694311502,-0.0879771547221423,0.0028698444980935,0.6212121212121212,0.3295454545454545,0.515686274509804,0.5907523509037085
synthpop,0.4,1,2.173521215913324,1.9338296088239617,concatenation,0.0995069847825707,0.3941082969375384,0.0006252379445273,1.2487343117319598,-0.1159285980091056,-0.2080326869059695,-0.086095849713822,0.7095959595959596,0.3244949494949494,0.4529411764705882,0.5666162753930152
synthpop,0.4,2,1.5446282816829808,2.758805979130425,validation,0.0752722779190443,0.0738853005879266,0.0007143700156133,0.6172954007272653,-0.0293208636500885,-0.10340818474944,-0.0359313841558881,0.5959595959595959,0.2891414141414141,0.5372549019607844,0.5726246572128286
synthpop,0.4,2,1.5446282816829808,2.758805979130425,concatenation,0.1536532129294405,0.3539479176022832,0.00041688359973,1.797391722050568,-0.2269034280386479,-0.2416508344696499,-0.1967093280192949,0.6035353535353535,0.236111111111111,0.3901960784313725,0.5376091972711692
synthpop,0.4,5,1.1258726433998856,2.599980269417765,validation,0.0540940772988185,0.1125987450908419,0.0024117908655473,0.4525719698740409,-0.095902014068724,-0.0767924797300217,-0.03319169962924,0.61489898989899,0.2828282828282829,0.5274509803921569,0.5785671152955998
synthpop,0.4,5,1.1258726433998856,2.599980269417765,concatenation,0.1590555144444733,0.6347356362319003,0.0002976062100758,1.7521925917618366,-0.2760529105994169,-0.2863741180350134,-0.1850210320978197,0.625,0.2676767676767677,0.3490196078431372,0.5472672258432213
synthpop,0.4,7,1.5199689022728018,2.367129508264362,validation,0.0786018012246501,0.4574141406719816,0.0013396631721285,0.6503596278253051,-0.0507163347735069,-0.0771586238449905,-0.0348846378689881,0.6502525252525253,0.3143939393939394,0.492156862745098,0.5622149454450014
synthpop,0.4,7,1.5199689022728018,2.367129508264362,concatenation,0.1451403795674136,0.772739792572966,0.0007741778353423,1.5674207535297864,-0.1404874494706105,-0.1781400318902656,-0.1267286382290971,0.6868686868686869,0.3207070707070706,0.4882352941176471,0.605596794296434
synthpop,0.4,8,1.5875609372874635,2.205441699754424,validation,0.0552704852375131,0.2667442324780562,0.0014300502805955,0.5167886766540578,-0.0601525788365828,-0.1255652460256935,-0.0650417716650227,0.6275252525252525,0.327020202020202,0.5450980392156863,0.5850852579141026
synthpop,0.4,8,1.5875609372874635,2.205441699754424,concatenation,0.1474729718642322,0.217339282434382,0.0,1.513089525224185,-0.1350231349357349,-0.1857943650979505,-0.115258022497138,0.6262626262626263,0.2702020202020202,0.4098039215686274,0.558077459975162
synthpop,0.4,6,1.5099989389896349,2.2905895709935047,validation,0.0631029541785308,0.153742133994002,0.0008935591906737,0.5989371685911274,-0.0398127727284949,-0.1003853217060426,-0.0266144693152667,0.6426767676767676,0.3194444444444443,0.5235294117647059,0.5955677809885778
synthpop,0.4,6,1.5099989389896349,2.2905895709935047,concatenation,0.1487978054868768,0.7032330248416007,0.00119123848766,1.595428412907519,-0.0359258595313485,-0.1534802175095478,-0.0451676149933766,0.7058080808080808,0.327020202020202,0.4372549019607842,0.5280705155771301
synthpop,0.4,9,1.861837109091646,2.64690255455148,validation,0.0874818178674584,0.1725499737110533,0.0005357335073221,0.7111239745734597,0.0084439271121844,-0.0779455678383485,0.0126627667309381,0.5934343434343434,0.3005050505050505,0.5294117647058825,0.5707436450484595
synthpop,0.4,9,1.861837109091646,2.64690255455148,concatenation,0.1250342191932652,0.5597883440678942,0.0001488263887264,1.7966278276920098,-0.1537458582614858,-0.2116172603787841,-0.0976019171994945,0.5959595959595959,0.2765151515151515,0.3470588235294117,0.5655554488820618
synthpop,0.45,4,1.8461816735538843,2.3298980625970938,validation,0.066607783568515,0.0619472742305805,0.0015186243323782,0.5910150335101353,-0.0198069025054965,-0.0603852888078443,-0.0331578191407004,0.5505050505050505,0.2348484848484848,0.5490196078431373,0.5735082964574785
synthpop,0.45,4,1.8461816735538843,2.3298980625970938,concatenation,0.1307537681448193,0.3819819060054643,0.0003273700278697,1.5463552039534822,-0.0168960307690495,-0.1250770134430988,-0.0297394172109538,0.6742424242424242,0.303030303030303,0.4176470588235294,0.5772784457872178
synthpop,0.45,2,1.9205713924286851,2.0885887888519834,validation,0.0888216410153085,0.0963874011376516,0.0038512471537254,0.6920821792573566,-0.0146150354739509,-0.1346710734174541,-0.0065160184168209,0.6085858585858586,0.2954545454545454,0.4627450980392157,0.5454225592676095
synthpop,0.45,2,1.9205713924286851,2.0885887888519834,concatenation,0.1021076885069865,0.6860157110091264,0.0013104963342006,1.4515225505880884,-0.1713522351334871,-0.2565756140628353,-0.1157613583629185,0.6994949494949495,0.3232323232323232,0.4019607843137255,0.5304297880731188
synthpop,0.45,0,1.4327858735685868,2.838885086609314,validation,0.0463103532120543,0.0499463473819715,0.0006263784461119,0.4577454609670378,-0.1051545661494199,-0.1047594749932458,-0.0715902008858291,0.5631313131313131,0.268939393939394,0.5137254901960784,0.5676705700161523
synthpop,0.45,0,1.4327858735685868,2.838885086609314,concatenation,0.1702998929233643,0.3924759582786088,0.0013105395971322,1.9114303950649136,-0.3317912621013285,-0.3224429922824958,-0.2614112449570601,0.5606060606060606,0.2487373737373737,0.3294117647058823,0.5281465552160056
synthpop,0.45,1,1.5132455303473136,1.9372008854160927,validation,0.0706573100776759,0.1606259396127242,0.002603261433996,0.6684463706309667,-0.1280653125481112,-0.1091806779356408,-0.0948992374325481,0.5909090909090909,0.2853535353535353,0.4686274509803921,0.5561179729231281
synthpop,0.45,1,1.5132455303473136,1.9372008854160927,concatenation,0.0996795412337281,0.6517633898065429,0.0011347208101625,1.3412794172582336,-0.2097673577765352,-0.1983369152596784,-0.1652427748221357,0.7323232323232324,0.351010101010101,0.4235294117647059,0.5475972540761272
synthpop,0.45,3,2.7138128788860643,1.914335140089764,validation,0.0825848300936362,0.0663076160938835,0.0019650022506032,0.7477335342071147,-0.0235396791464769,-0.1082621080067155,-0.0456284150350989,0.6136363636363636,0.3093434343434343,0.5117647058823529,0.5761115569481386
synthpop,0.45,3,2.7138128788860643,1.914335140089764,concatenation,0.0937398581520696,0.5327320927600927,0.0001488020276165,1.3894059552217517,-0.0233237465299482,-0.117590206809833,-0.0404026685023779,0.7121212121212122,0.3181818181818182,0.4901960784313725,0.5478737768544313
synthpop,0.45,5,1.4925041721901195,1.6248572544900581,validation,0.0180755769849833,0.245622493014143,0.0003574176438701,0.5179919645549727,-0.054362543971837,-0.1144306947400254,-0.0162548540848452,0.61489898989899,0.3143939393939394,0.5529411764705883,0.5729583110689067
synthpop,0.45,5,1.4925041721901195,1.6248572544900581,concatenation,0.0861132874557435,0.4665441040414739,0.0,1.0956759273293737,-0.0553583226754754,-0.1026304333631063,-0.0197491820651443,0.7727272727272727,0.3674242424242424,0.527450980392157,0.569658296308214
synthpop,0.45,7,1.5288712051078217,2.886553939543866,validation,0.0546014981351208,0.0353295259077658,0.0015186243323782,0.4880795393579689,-0.0373543078863316,-0.1228129937034479,-0.0114427923281089,0.6111111111111112,0.2790404040404041,0.5607843137254902,0.579157913737353
synthpop,0.45,7,1.5288712051078217,2.886553939543866,concatenation,0.1693915652538851,0.904729818474644,0.00119123848766,1.9279911410973096,-0.2349141329250544,-0.2485394190227245,-0.1776245875856147,0.5921717171717171,0.2512626262626262,0.307843137254902,0.5636322501028384
synthpop,0.45,6,1.2381374216177286,2.5178078829097577,validation,0.0586677677113395,0.3066554295910509,0.0013400567218238,0.6897580107798118,-0.0295961027805035,-0.0696378166066439,-0.0214314595510407,0.6338383838383839,0.3143939393939394,0.4862745098039215,0.583826530612245
synthpop,0.45,6,1.2381374216177286,2.5178078829097577,concatenation,0.1638387379595857,0.8875605405363597,0.0008038260657182,1.687010152714652,-0.118438878599519,-0.1895888929660284,-0.0933803663830371,0.6414141414141414,0.2904040404040404,0.3823529411764705,0.5577740978322681
synthpop,0.45,9,1.4541208484356851,2.47453826973219,validation,0.0358092944048931,0.0732160018899852,0.0016974514686797,0.5844205443034042,-0.1133496569049484,-0.1643008543771882,-0.120997393512102,0.5404040404040404,0.2373737373737374,0.5509803921568628,0.585276249107409
synthpop,0.45,9,1.4541208484356851,2.47453826973219,concatenation,0.1471727248952376,0.4909944044296391,2.981144485152452e-05,1.6186148531113516,-0.185629534291841,-0.2647418821738767,-0.1534986348262648,0.6502525252525253,0.2916666666666667,0.4196078431372549,0.5609601905045152
synthpop,0.45,8,1.5354550805717877,1.9251367107953328,validation,0.0564269190602601,0.1729754197358448,0.0001786445025784,0.6865093036030335,-0.0490313785792921,-0.1213348234080919,-0.0325201777844949,0.6174242424242424,0.303030303030303,0.4666666666666666,0.5886831927482333
synthpop,0.45,8,1.5354550805717877,1.9251367107953328,concatenation,0.0727312999503102,0.4066584615579637,0.001310919378371,1.1914568912214751,-0.2108471496618569,-0.3005201473295135,-0.1546709779142409,0.7285353535353535,0.3257575757575757,0.4862745098039215,0.5742979867532296
synthpop,0.5,1,2.523518736514311,2.4989360505000366,validation,0.085356388620049,0.1227130967722227,0.001339457979515,0.6538415218776914,-0.0525860725735637,-0.1091687993013912,-0.0561772376339501,0.63510101010101,0.3207070707070706,0.531372549019608,0.6100138392509213
synthpop,0.5,1,2.523518736514311,2.4989360505000366,concatenation,0.1400238506367897,0.3979928193794779,0.0005656635896572,1.7846226164888783,-0.0562742113395696,-0.112902817318745,-0.0470629633138197,0.6704545454545454,0.3282828282828282,0.4058823529411764,0.5882939282939282
synthpop,0.5,0,1.9349633801513957,2.702973946037937,validation,0.0842281120458559,0.1323224653823402,0.0023287792777382,0.668778391995084,-0.0692212527364155,-0.1121623734886702,-0.0192881700987352,0.6186868686868687,0.3207070707070708,0.4980392156862745,0.5284575180948446
synthpop,0.5,0,1.9349633801513957,2.702973946037937,concatenation,0.1928941904036545,0.3893973937032035,0.0003871961027174,1.8383945990726944,-0.1114247377376078,-0.2180942790177966,-0.0824395007899573,0.63510101010101,0.2929292929292929,0.3431372549019608,0.5518939393939395
synthpop,0.5,3,1.951564931627385,2.149911540247936,validation,0.0643091213500362,0.0981109420300541,0.0022324514240138,0.7474065754618803,-0.0350901596746372,-0.1130088099186097,-0.0193277466061863,0.6388888888888888,0.3232323232323232,0.5313725490196078,0.5858211670493533
synthpop,0.5,3,1.951564931627385,2.149911540247936,concatenation,0.1157373812019865,0.5411478656982796,0.0002083787675064,1.3844142224542135,-0.0482303016800416,-0.1186198439817335,-0.0167645421087315,0.7032828282828283,0.3333333333333333,0.388235294117647,0.5598850425657097
synthpop,0.5,2,1.633168547860364,2.5367915400713894,validation,0.0832982138657723,0.5721539944600029,0.0,0.7469842275612929,-0.0440307531513656,-0.0906994256358707,-0.0316423970383744,0.571969696969697,0.2714646464646465,0.4764705882352941,0.5120618751179022
synthpop,0.5,2,1.633168547860364,2.5367915400713894,concatenation,0.1464213999136882,0.3382789500490998,0.0006249787015343,1.761331863775561,-0.169188070663052,-0.1962871323329965,-0.0874129245553507,0.6262626262626263,0.2878787878787879,0.3666666666666666,0.5838933117106491
