model,exp_name,data,degree,rep_idx,time,pca_eigval_diff,pca_eigvec_ang,avg_h_dist,corr_mat_diff,auroc,avg_F1_diff,avg_F1_diff_hout,eps_identif_risk,priv_loss_eps,mia_recall,mia_precision
synthpop,gaussian_noise,bc,0.5,6,4.323248386383057,0.006673036845859649,0.009125684361748888,0.004451043266511086,0.10875067078034285,-0.00767709210303269,-0.03879323412867272,-0.015766699432593845,0.5911773842808326,0.4001242621932277,0.5227722772277228,0.5379138769209992
synthpop,gaussian_noise,bc,0.5,7,4.497055530548096,0.011501864072943482,0.05290423975858953,0.004961986573177698,0.16388799563235307,-0.000785576298171442,-0.05127011495174766,-0.0079685510190185,0.6067101584342963,0.4150357253805529,0.5564356435643565,0.5308399361587003
synthpop,gaussian_noise,bc,0.5,8,4.648724555969238,0.01958273017843209,0.09225943632184759,0.006516602271872539,0.1457979836358026,-0.015295945252343235,-0.05074606496134265,-0.021742240053297723,0.5949052500776638,0.4054054054054054,0.5237623762376238,0.5315535940361786
synthpop,gaussian_noise,bc,0.5,9,4.816955804824829,0.017062406343868502,0.04526984483054252,0.00545258618692738,0.13143291799251874,-0.02666746135303033,-0.04224594826002556,-0.0063976648710038775,0.6070208139173656,0.4144144144144144,0.5366336633663367,0.537420875714079
synthpop,gaussian_noise,bc,0.9,0,4.391247272491455,0.00624134884647637,0.07197521305481097,0.007098687000435828,0.15590925202499842,-0.01252894839517893,-0.047946118511602215,-0.0005362655041311892,0.590556073314694,0.39670705187946564,0.5366336633663367,0.5276754717774136
synthpop,gaussian_noise,bc,0.9,2,4.3313517570495605,0.01873344086459809,0.1231162965622879,0.007273264520976781,0.14400286181321692,-0.023228682181380078,-0.044821612678994316,-0.005513059374757129,0.6091954022988506,0.4159676918297608,0.5069306930693069,0.5131677071427387
synthpop,gaussian_noise,bc,0.9,1,4.58102011680603,0.00390760918613457,0.18987063976413146,0.006841763771380257,0.14467754159524254,-0.011113729811111694,-0.0516425109283383,-0.0055973536132240265,0.6008077042559801,0.40944392668530594,0.5287128712871287,0.5320687522006092
synthpop,gaussian_noise,bc,0.9,3,4.874337434768677,0.005856121632560754,0.18303208362580917,0.00647370471373665,0.12633503708257893,-0.02000207617100791,-0.029570181782148874,0.02193989749452324,0.6079527803665735,0.41596769182976084,0.5158415841584159,0.5184325771252387
synthpop,gaussian_noise,bc,0.9,4,4.531437873840332,0.010440021286257971,0.11407628234883838,0.005798922678122056,0.16028095336355824,-0.025292824572471728,-0.04267402188226402,-0.007096238003159394,0.6008077042559801,0.41317179248213726,0.5376237623762377,0.5359472973926275
synthpop,gaussian_noise,bc,0.9,5,4.658635377883911,0.008060416242606571,0.04739108865127333,0.0052850840306416765,0.10683947009660195,-0.008231829718913897,-0.033686878061874315,0.011791771713157567,0.5933519726623175,0.4019881950916434,0.5326732673267327,0.5442033260210595
synthpop,gaussian_noise,bc,0.9,6,4.262078762054443,0.007249450354708522,0.06009605504638514,0.006942625390103304,0.17916684882805392,-0.01604962285512801,-0.0546476937816473,0.016442103988249995,0.596147872009941,0.4047840944392669,0.5178217821782178,0.528379168252074
synthpop,gaussian_noise,bc,0.9,7,4.4153218269348145,0.008329304289800298,0.1989905009410373,0.005076085564758305,0.15968916523316745,-0.011420349961170029,-0.05288988173390127,0.003616972708470806,0.599565082323703,0.4041627834731283,0.5287128712871287,0.5374598179319526
synthpop,gaussian_noise,bc,0.9,8,4.308819770812988,0.008175182437503911,0.02497867832518678,0.005668460332579269,0.1482827392182582,-0.0028998710696784835,-0.05006270796649173,-0.003326163197054449,0.575955265610438,0.38334886610748675,0.5247524752475248,0.5321525805575736
synthpop,gaussian_noise,bc,0.9,9,4.48065710067749,0.006153469437061923,0.159137424757442,0.0059094178446949756,0.11342502923254212,-0.037067122280459386,-0.03927945562827215,-0.011320363124185578,0.5858962410686549,0.3954644299471886,0.5376237623762377,0.5299264854440024
synthpop,gaussian_noise,cc,0.1,3,3.5467655658721924,0.04691100510294792,0.13540827255532883,0.1861661697356136,16.894370166376312,-0.04413080808713843,-0.03831588575842314,-0.009202243476697597,0.1853932584269663,0.09176029962546817,0.0058823529411764705,0.2
synthpop,gaussian_noise,cc,0.1,2,3.475625514984131,0.0644109449184402,0.07819918087261644,0.19316910030014842,17.124349173694583,-0.0027650096902174237,-0.048175000271547766,0.05371589009676844,0.14606741573033707,0.05805243445692883,0.0,0.0
synthpop,gaussian_noise,cc,0.1,4,3.5759525299072266,0.05981305558604675,0.15375425486956992,0.18642041067973936,16.947387300182537,-0.045494945382997476,-0.002869707584484363,0.043936386800132954,0.17415730337078653,0.07865168539325844,0.011764705882352941,0.4
synthpop,gaussian_noise,cc,0.1,1,3.428994655609131,0.05560587429625117,0.12192760193424675,0.18967551261735724,16.973869753273522,-0.06106286494506019,-0.1008733602245346,-0.11109552402432392,0.16292134831460675,0.07677902621722847,0.011764705882352941,0.4
synthpop,gaussian_noise,cc,0.1,0,3.506866455078125,0.023154206597614795,0.14256735996359512,0.18930304974477413,16.908416030544657,0.004979757085020187,-0.05177321317028298,0.007827310487258599,0.15168539325842698,0.05617977528089889,0.011764705882352941,0.4
synthpop,gaussian_noise,cc,0.1,5,3.5542309284210205,0.03127663816046409,0.15723674842497512,0.18938433387316003,16.688258303443472,0.03759100981323216,-0.07487277787276979,-0.052219655049102004,0.16853932584269662,0.07677902621722846,0.0,0.0
synthpop,gaussian_noise,cc,0.1,6,3.346022844314575,0.061680721385015326,0.13037579645260935,0.18847318406217922,17.293201877995823,-0.047515042667397145,-0.05891258652311228,-0.00986273136469662,0.16666666666666666,0.07490636704119849,0.0058823529411764705,0.2
synthpop,gaussian_noise,cc,0.1,7,3.461536169052124,0.05440501428493223,0.09904881636574998,0.19703645479691967,16.9978302350753,0.009813232035454256,-0.07043878258946505,-0.03851703182145916,0.1647940074906367,0.06367041198501872,0.0,0.0
synthpop,gaussian_noise,cc,0.1,8,3.244492292404175,0.024821633189500567,0.15986015462107836,0.19844948543577234,16.71485340214457,-0.05579231479508484,-0.049886174306260536,-0.04916127150132339,0.18164794007490637,0.09176029962546817,0.0,0.0
synthpop,gaussian_noise,cc,0.25,1,3.427299976348877,0.07851049954081807,0.12951191314913083,0.2153303379396565,16.246605659862823,-0.04560010911074741,-0.06321260687851658,-0.07540789534840883,0.09737827715355805,0.03558052434456929,0.011764705882352941,0.4
synthpop,gaussian_noise,cc,0.25,0,3.5941483974456787,0.08640966799873032,0.18710735568345363,0.19617520636044675,17.281034188368498,-0.06299453086156692,-0.039023754867480845,0.020434793911862648,0.10299625468164794,0.04119850187265918,0.0,0.0
synthpop,gaussian_noise,cc,0.1,9,3.4543702602386475,0.025261068294776746,0.1501693127548078,0.1890670390111811,16.822591832278395,-0.0603362230421568,-0.05359474474590205,-0.10217527372476327,0.16104868913857678,0.07116104868913858,0.01764705882352941,0.4
synthpop,gaussian_noise,cc,0.25,3,3.3714852333068848,0.029656961764241367,0.29674149440891345,0.19075938002261494,16.815599887832086,-0.051102171637885885,-0.02017572117344922,0.04936814026338249,0.07303370786516854,0.014981273408239695,0.011764705882352941,0.4
synthpop,gaussian_noise,cc,0.25,4,3.5632028579711914,0.03442660886981747,0.08262546691213371,0.19396264354399537,16.950692938949462,-0.055664209417782495,-0.08936249541636875,-0.13835751884357064,0.07116104868913857,0.022471910112359543,0.0058823529411764705,0.2
synthpop,gaussian_noise,cc,0.25,2,3.386906385421753,0.03669444466660924,0.14324136480052568,0.19490907867227467,16.88281010981414,-0.054574028122415075,-0.048918197355995494,-0.046534871485112594,0.0749063670411985,0.013108614232209742,0.0,0.0
synthpop,gaussian_noise,cc,0.25,6,3.620539665222168,0.040796914293248734,0.15206782077105974,0.1879355065639015,16.813211093546073,-0.08168716026790002,-0.0520532137951394,-0.05360946653826641,0.09176029962546817,0.03932584269662921,0.023529411764705882,0.6
synthpop,gaussian_noise,cc,0.25,5,3.7636735439300537,0.03250397977213721,0.07227247613788347,0.1892259296754122,16.78323758122256,-0.003525641025641013,-0.0886303279273379,-0.06292280292145594,0.08614232209737828,0.02247191011235955,0.0058823529411764705,0.2
synthpop,gaussian_noise,cc,0.25,7,3.8185572624206543,0.05219656746210566,0.14721108237288,0.1894225823424073,17.042211266130824,0.014679668658907352,-0.02311880131245035,-0.10761943380994729,0.09176029962546817,0.029962546816479405,0.0058823529411764705,0.2
synthpop,gaussian_noise,cc,0.25,8,3.2664387226104736,0.03084158685590371,0.12279466812869673,0.18928777346093092,16.88860685397731,-0.048494612656846625,-0.051829376293822796,0.0018903084718854823,0.08801498127340825,0.03370786516853933,0.01764705882352941,0.6
synthpop,gaussian_noise,cc,0.25,9,3.8419690132141113,0.051281334288150814,0.17706836440440268,0.19377756560128762,17.17969339422744,0.03952991452991461,-0.016542099020268722,0.04343113824800937,0.09363295880149813,0.03183520599250937,0.0,0.0
synthpop,gaussian_noise,cc,0.5,1,3.434556007385254,0.06323915873374253,0.15821539036909055,0.19686504746680009,17.020682859167334,-0.049784736259093076,-0.04619010037876055,-0.02596899224806204,0.06367041198501873,0.01872659176029963,0.0,0.0
synthpop,gaussian_noise,cc,0.5,0,3.4438443183898926,0.045543138231665545,0.16340650674042828,0.19051607077860766,17.10236969703538,-0.05969758881605047,-0.0054468941082828765,0.03606509067816377,0.05056179775280899,0.0037453183520599204,0.01764705882352941,0.4
synthpop,gaussian_noise,cc,0.5,2,3.716489791870117,0.052486937579477144,0.11111973804415697,0.18991699578695878,16.993959446479582,-0.036890704605589186,-0.06938362393033105,-0.07491800034680023,0.06367041198501873,0.02059925093632959,0.0058823529411764705,0.2
synthpop,gaussian_noise,cc,0.5,3,3.4054551124572754,0.04664531204454314,0.1823485867017787,0.1885038687167823,17.231069572481413,-0.04743589743589738,-0.08767190085758826,-0.09344504722987824,0.04307116104868914,0.0018726591760299671,0.0058823529411764705,0.2
synthpop,gaussian_noise,cc,0.5,4,3.6223084926605225,0.05224587311958542,0.17285202180777365,0.18952086903718648,16.7877178426382,-0.06495098039215697,0.007119858759978712,0.03606509067816377,0.054307116104868915,0.02247191011235955,0.011764705882352941,0.4
synthpop,gaussian_noise,cc,0.5,5,3.696770191192627,0.05337681372250184,0.13768038070992736,0.1855194186411458,16.94722765295702,-0.050396906167311184,-0.028358799512391855,-0.07094729368953132,0.06367041198501873,0.01872659176029963,0.0,0.0
synthpop,gaussian_noise,cc,0.5,7,3.438969373703003,0.05718286746021095,0.1640413403439346,0.19738050830827708,17.079203574669968,-0.048677003296524246,-0.055881936615510955,-0.024962381671138956,0.04307116104868914,0.009363295880149815,0.0058823529411764705,0.2
synthpop,gaussian_noise,cc,0.5,6,3.4310336112976074,0.03977670949307521,0.14709254315019904,0.18933549704042074,16.91791408867253,-0.04560010911074741,-0.0202264130607646,-0.009202243476697597,0.05805243445692884,0.01685393258426967,0.0058823529411764705,0.2
synthpop,gaussian_noise,cc,0.5,8,3.5579090118408203,0.0919395962291854,0.09411032092154799,0.1883199576108341,16.86553003840051,-0.02425537689124091,-0.07068951273231609,-0.13933730884678786,0.04868913857677903,0.013108614232209742,0.0058823529411764705,0.2
synthpop,gaussian_noise,cc,0.5,9,3.390099048614502,0.06659145521234652,0.14445890261048314,0.19661204014526026,17.003691714117153,-0.06315074331049741,-0.05354418034395554,-0.01694973303978492,0.0449438202247191,0.013108614232209735,0.0058823529411764705,0.2
synthpop,gaussian_noise,cc,0.9,0,3.3850395679473877,0.13049728844030867,0.19973768071994963,0.18826276547031054,16.751129929320367,-0.04551156316473015,-0.023952524532441025,0.042002092693536885,0.04119850187265917,0.011235955056179771,0.011764705882352941,0.4
synthpop,gaussian_noise,cc,0.9,1,3.5791194438934326,0.11738802915283358,0.16851961187869277,0.18642667593758225,16.830346179898317,-0.05331399316361729,-0.05296474319072898,-0.05112451524606321,0.05056179775280899,0.026217228464419474,0.011764705882352941,0.4
synthpop,gaussian_noise,cc,0.9,3,3.4851176738739014,0.11515276561927636,0.18095878784028402,0.19549456739440835,17.031639041874154,-0.04415663997723107,-0.10080857413647716,-0.08235249528129517,0.04307116104868914,0.009363295880149815,0.0,0.0
synthpop,gaussian_noise,cc,0.9,2,3.408780574798584,0.07639749110062051,0.2751407798415466,0.19034121844746,16.94133512994128,-0.04145299145299142,-0.006061450631480461,0.03606509067816377,0.04681647940074907,0.024344569288389517,0.011764705882352941,0.4
synthpop,gaussian_noise,cc,0.9,5,3.495684862136841,0.10698602830492118,0.20998874233603468,0.1884165579789696,16.765333673239976,-0.04878589206580464,-0.0780754472254976,0.006179599067032193,0.03745318352059925,0.013108614232209739,0.0,0.0
synthpop,gaussian_noise,cc,0.9,4,3.7212154865264893,0.1020070860234746,0.25695620136785335,0.18576444477807535,16.815689753839962,-0.04277461221905665,-0.026297119348817413,0.029156978875750528,0.031835205992509365,0.007490636704119851,0.01764705882352941,0.6
synthpop,gaussian_noise,cc,0.9,6,3.2766287326812744,0.10528842705760652,0.27165190018118773,0.189084982441339,16.73614702074455,0.03146530293344696,-0.11671606705122468,-0.1081130972346452,0.03932584269662921,0.016853932584269662,0.011764705882352941,0.4
synthpop,gaussian_noise,cc,0.9,7,3.43540620803833,0.07459137620674887,0.15856408049585008,0.187414165995849,16.770317442327986,-0.04614996386484849,-0.04974055553727445,-0.05509050046204844,0.04868913857677903,0.02247191011235955,0.0058823529411764705,0.2
synthpop,gaussian_noise,cc,0.9,8,3.483002185821533,0.11436807574486985,0.21472081687542627,0.19012242692597134,16.992340825070936,-0.05780692068780702,-0.042424117270639786,-0.10761943380994729,0.04868913857677903,0.0299625468164794,0.0058823529411764705,0.2
synthpop,gaussian_noise,cc,0.9,9,3.3491854667663574,0.10729035384750572,0.3607285038444927,0.1981739120652996,16.866027578454563,0.022444690654567223,-0.03827251873038197,0.044134829285049776,0.03745318352059925,0.016853932584269666,0.0,0.0
synthpop,gaussian_noise,hd,0.1,5,2.3402833938598633,0.05963345679908161,0.03841999883228741,0.036780466209501164,0.6749802767653977,-0.05124080882352944,-0.08385268544178723,-0.04261274806397486,0.6115702479338843,0.38429752066115697,0.4375,0.46535947712418296
synthpop,gaussian_noise,hd,0.1,2,2.3919620513916016,0.02455611364819075,0.11234688237500315,0.019880368518225396,0.6591305828309025,-0.011573268360598798,-0.11019748839041463,-0.09729539372795118,0.5743801652892562,0.35123966942148754,0.5125,0.6200653594771242
synthpop,gaussian_noise,hd,0.1,3,2.4156460762023926,0.039009615568471705,0.06758651849604616,0.01630492919053982,0.6758499959088502,-0.055070465686274495,-0.1017714940665915,-0.09702859329370953,0.5702479338842975,0.3677685950413223,0.4875,0.5376190476190477
synthpop,gaussian_noise,hd,0.1,1,2.406815767288208,0.056889356203818776,0.19136878419663658,0.0210290930077399,0.7215672335967324,-0.030323286339329125,-0.0895200535389791,-0.12242499177665456,0.5785123966942148,0.3677685950413223,0.4875,0.4666666666666666
synthpop,gaussian_noise,hd,0.1,0,2.538679361343384,0.029778128196330644,0.031641234476034855,0.031984802500774304,0.5809813698229126,-0.012032085561497374,-0.11062072987147761,-0.05256991766377603,0.5785123966942148,0.3595041322314049,0.625,0.5794213139801375
synthpop,gaussian_noise,hd,0.1,4,2.5343306064605713,0.07476091492345845,0.06928221098722623,0.014348935074801563,0.675706553824267,-0.02827198932503061,-0.13968736041660432,-0.0603932610555149,0.5619834710743802,0.35123966942148765,0.5,0.5243290043290043
synthpop,gaussian_noise,hd,0.1,6,2.4782767295837402,0.058120704183335314,0.10641429408675822,0.021993190031623117,0.5231654892087331,-0.00761703547203374,-0.07112117053201317,-0.00028138506033259514,0.5619834710743802,0.33884297520661155,0.4125,0.4688888888888889
synthpop,gaussian_noise,hd,0.1,8,2.4037153720855713,0.030124559789297636,0.037519767740123194,0.025581186040440816,0.5661307694407073,-0.0005361519607842702,-0.08158587125102906,-0.027537934468909092,0.5909090909090909,0.3801652892561984,0.4875,0.5510353535353535
synthpop,gaussian_noise,hd,0.1,7,2.4247543811798096,0.02718929422747742,0.05823890313922636,0.013049269928632087,0.5613139160437852,-0.0165066026410563,-0.09429926570287878,-0.04413125139062299,0.5661157024793388,0.3512396694214876,0.525,0.5105892937471884
synthpop,gaussian_noise,hd,0.1,9,2.4454314708709717,0.034062231077629755,0.15614082018409256,0.01824268541011755,0.6474884916878896,-0.017958412098298737,-0.0851118734259963,-0.0767537671794831,0.5743801652892562,0.3677685950413223,0.475,0.4769444444444444
synthpop,gaussian_noise,hd,0.25,0,2.4823992252349854,0.06641023052174004,0.1015152438021117,0.016135026508076696,0.6123843336440313,-0.015506202480992437,-0.10689586386397368,-0.048199008167636725,0.6033057851239669,0.40082644628099173,0.4625,0.4540841614525825
synthpop,gaussian_noise,hd,0.25,1,2.3908944129943848,0.01924149594557517,0.1115358552816486,0.018104953967314506,0.6229909916440538,-0.007659313725490113,-0.06442164585015275,-0.05223876154714774,0.5495867768595041,0.3553719008264462,0.5,0.546953781512605
synthpop,gaussian_noise,hd,0.25,2,2.3895914554595947,0.040078857223890325,0.0639859142535976,0.013624757729712878,0.6637996754583919,0.016206482593037252,-0.0798340479201545,-0.03277459583704842,0.5578512396694215,0.359504132231405,0.475,0.531077694235589
synthpop,gaussian_noise,hd,0.25,4,2.3973381519317627,0.03137419219947515,0.08096196846967142,0.02069093949275891,0.6381457918473089,-0.01978823529411755,-0.09217517517259144,-0.07672241514775294,0.5371900826446281,0.3347107438016529,0.5125,0.5882078705608118
synthpop,gaussian_noise,hd,0.25,3,2.452831506729126,0.023609126215401358,0.05959067403151023,0.028512510920093492,0.5692702798393229,-0.033720671633492794,-0.07103625517966233,-0.05223876154714774,0.5289256198347108,0.33884297520661155,0.425,0.4867399267399268
synthpop,gaussian_noise,hd,0.25,5,2.478872776031494,0.012054580057121135,0.09504784259950234,0.017984890280089767,0.6660935348711291,-0.004023529411764759,-0.08606836055916572,-0.02623076689841916,0.5206611570247934,0.3099173553719009,0.575,0.604719150818222
synthpop,gaussian_noise,hd,0.25,6,2.445326328277588,0.02042208317940678,0.05276268963875556,0.016730175498529922,0.5631806490458846,-0.054840686274509665,-0.12182122052118513,-0.09880066117204817,0.5661157024793388,0.36363636363636365,0.4,0.503896103896104
synthpop,gaussian_noise,hd,0.25,7,2.4085261821746826,0.03042429206411567,0.13248275890680705,0.07486814502044262,0.5989300986866293,-0.011504601840736317,-0.05905450569731291,-0.028178970966794864,0.5826446280991735,0.371900826446281,0.4625,0.5101680672268907
synthpop,gaussian_noise,hd,0.25,8,2.47998046875,0.036260505375565286,0.04476347555788586,0.032966940066992016,0.6262301784874794,0.0059389140271493,-0.07174597131184113,0.024272494259372862,0.5247933884297521,0.3223140495867769,0.45,0.5207167832167833
synthpop,gaussian_noise,hd,0.5,0,2.4252662658691406,0.041717617941029884,0.0520072311979753,0.019081394186003887,0.6179941553316725,-0.019670588235294106,-0.07579593567894691,-0.008337050527958106,0.5206611570247934,0.33471074380165294,0.625,0.6006191950464397
synthpop,gaussian_noise,hd,0.25,9,2.4723963737487793,0.052304571565678706,0.09472036782974107,0.018694923039588508,0.6720780591921699,-0.07392440447253279,-0.0777295178502159,-0.09293041799250631,0.5454545454545454,0.3595041322314049,0.4125,0.46011904761904765
synthpop,gaussian_noise,hd,0.5,1,2.3897297382354736,0.04088767576236462,0.1650935333556973,0.017732410137540875,0.6021479750870107,-0.04005893472700983,-0.07604018557455333,-0.05197104182338644,0.5330578512396694,0.3099173553719008,0.475,0.4765672382313249
synthpop,gaussian_noise,hd,0.5,3,2.376704454421997,0.038141282497563926,0.0737090476761545,0.01933231719940574,0.7959386954530926,-0.030968531079728523,-0.10667697045263025,-0.02372885365115235,0.49586776859504134,0.29338842975206614,0.3875,0.4785695006747638
synthpop,gaussian_noise,hd,0.5,2,2.5287857055664062,0.02900465931485482,0.18365931459974927,0.01608886287018591,0.9305112548006986,-0.10118981430001106,-0.08443962828568963,-0.05218789742349261,0.5206611570247934,0.3305785123966942,0.5125,0.531343743975323
synthpop,gaussian_noise,hd,0.5,4,2.486546277999878,0.07643995212755555,0.07739995238257528,0.02267609996386206,0.6738511468960235,-0.01148897058823517,-0.07458052403810383,-0.07699944813958076,0.5165289256198347,0.3429752066115702,0.5625,0.5749694749694749
synthpop,gaussian_noise,hd,0.5,5,2.471648693084717,0.03007921362818442,0.1520834070726344,0.014668558467750451,0.6261053898608192,-0.02585344156566216,-0.09561899501937618,-0.05209091645627176,0.5206611570247934,0.31818181818181823,0.65,0.549797410192147
synthpop,gaussian_noise,hd,0.5,6,2.459235906600952,0.0492831130788651,0.05117559817610158,0.017116487443100147,0.6518260304467545,-0.01853553921568607,-0.08994351932377351,-0.08610799043959821,0.5661157024793388,0.38016528925619836,0.5,0.5663636363636364
synthpop,gaussian_noise,hd,0.5,7,2.604252338409424,0.04251129368008169,0.10866845876113033,0.015372777408475355,0.7674134337224001,-0.004698098521072058,-0.08310746125718294,-0.004431458196288929,0.5495867768595041,0.3553719008264462,0.5125,0.5195640616693249
synthpop,gaussian_noise,hd,0.5,8,2.4376275539398193,0.0415111540537656,0.07619491346609505,0.01654594769341712,0.5067832452908199,-0.0037530637254901134,-0.04020222789059025,-0.007660080769440081,0.5537190082644629,0.347107438016529,0.4875,0.5382692307692307
synthpop,gaussian_noise,hd,0.5,9,2.561025619506836,0.05858800489316508,0.09748111796296847,0.016530775367711466,0.6519331526845697,-0.01746323529411753,-0.07691518713522941,-0.023898393668317752,0.5950413223140496,0.359504132231405,0.5375,0.5414170040485831
synthpop,gaussian_noise,hd,0.9,1,2.4512503147125244,0.041054408571908826,0.22274507236092123,0.02628764481121024,0.5840237414442708,-0.031709558823529216,-0.07431817323310738,-0.025082891733944207,0.5247933884297521,0.31404958677685957,0.5875,0.5658918790188141
synthpop,gaussian_noise,hd,0.9,2,2.4218618869781494,0.06881691486485972,0.13139845330603206,0.016861334126965895,0.7056775451637125,-0.01769301470588236,-0.03352095037947575,-0.06470522913169319,0.5289256198347108,0.3305785123966942,0.575,0.5388157894736842
synthpop,gaussian_noise,hd,0.9,0,2.5525152683258057,0.0880955351773767,0.13609491282458336,0.019630880788796764,0.6580146710864178,0.006178210929342121,-0.04069633868431327,-0.0490612589275328,0.5082644628099173,0.2975206611570248,0.5,0.5420634920634921
synthpop,gaussian_noise,hd,0.9,4,2.3886260986328125,0.05435017428521225,0.16520999694306623,0.012954926145592105,0.6940965731385584,-0.01984877126654061,-0.07655632086579653,-0.05700367724477051,0.5,0.2975206611570248,0.55,0.6101470588235294
synthpop,gaussian_noise,hd,0.9,3,2.633122444152832,0.05621397133796172,0.06564449848486054,0.01646959582368199,0.6501210194794061,0.0009411764705882231,-0.08199934348619003,-0.008310184975578727,0.5206611570247934,0.3057851239669422,0.4625,0.49788138332255977
synthpop,gaussian_noise,hd,0.9,5,2.525636672973633,0.038959901981783146,0.122736347413393,0.025733483633816157,0.7708592569573952,-0.045955882352941124,-0.152276614978895,-0.03330821297077177,0.5537190082644629,0.3388429752066116,0.5125,0.4953760476522625
synthpop,gaussian_noise,hd,0.9,8,2.3636035919189453,0.06276415817219815,0.0748724038217307,0.015839836741334393,0.6883272664165353,-0.028105192927832867,-0.11410335805428756,-0.1056007980010974,0.5413223140495868,0.33884297520661155,0.5875,0.5463562091503268
synthpop,gaussian_noise,hd,0.9,7,2.5252628326416016,0.07920856980114958,0.18187425780717517,0.03417591463348056,0.8226968118760997,-0.0061882352941177166,-0.11884778858829842,-0.06444275350422948,0.5247933884297521,0.3223140495867769,0.5625,0.5239712918660288
synthpop,gaussian_noise,hd,0.9,6,2.5512633323669434,0.06903695920367008,0.12091583863026864,0.01782372826144821,0.9721652074664139,-0.036941176470588255,-0.0832043420178181,-0.0740919008612704,0.5082644628099173,0.3264462809917355,0.4125,0.4810807656395892
synthpop,gaussian_noise,hd,0.9,9,2.446244478225708,0.06940960780536864,0.06437902892028965,0.016269439786780235,0.6815345764621231,-0.0076792551340063575,-0.09928930535772537,-0.050141949354959386,0.5578512396694215,0.347107438016529,0.5125,0.5588034188034188
synthpop,gaussian_noise,hp,0.1,3,4.073335886001587,0.01838294707000704,0.2851222701796348,0.007425441845003398,0.41817374718801564,-0.016430322128851593,-0.0897012942568847,-0.006288840664909354,0.56289592760181,0.3565610859728507,0.536231884057971,0.5302242054591336
synthpop,gaussian_noise,hp,0.1,2,4.101020574569702,0.021373489883429787,0.32750487786125854,0.007045507194477102,0.35997760455876837,-0.014905023427750685,-0.08595357869118296,-0.006176693857386437,0.5809954751131222,0.3782805429864254,0.5362318840579711,0.5190527953988643
synthpop,gaussian_noise,hp,0.1,0,4.139427423477173,0.02297196706913433,0.30213293729430724,0.005123459351446251,0.3837310274112328,-0.0066867686185868025,-0.08092365854516982,-0.0006386900379728999,0.5710407239819004,0.3746606334841629,0.5594202898550724,0.5494531226397423
synthpop,gaussian_noise,hp,0.1,4,4.098859548568726,0.0170272888302075,0.21555018549944951,0.005472818092459584,0.38638167635468995,0.030439005439005518,-0.08501302733684385,-0.0016235557272480938,0.5846153846153846,0.379185520361991,0.5246376811594203,0.5106722106722106
synthpop,gaussian_noise,hp,0.1,1,4.292218923568726,0.013686766631501267,0.26809599223099045,0.005240254313763021,0.36276424067390983,-0.0050419698146970116,-0.08179838500574164,-0.011433033647227073,0.5420814479638009,0.3384615384615384,0.4811594202898551,0.5049168375484164
synthpop,gaussian_noise,hp,0.1,5,4.116835355758667,0.01750930520796947,0.30414655247044864,0.005801437589181619,0.43925630003061134,-0.0013313496268041458,-0.06921567377219705,-0.006645617926538783,0.5466063348416289,0.34208144796380086,0.6115942028985507,0.5533337305184258
synthpop,gaussian_noise,hp,0.1,7,4.005491018295288,0.016521832778822673,0.20433454365469442,0.007425795860322801,0.3523427588737905,0.017929487179487225,-0.0914518167182225,-0.007711417347136443,0.5900452488687783,0.38642533936651585,0.5304347826086955,0.5427933356965615
synthpop,gaussian_noise,hp,0.1,6,4.1179282665252686,0.025396901120812283,0.257906536508541,0.006064581192687558,0.4707302195941187,-0.028137876433330933,-0.05403324013974403,-0.006746961960493222,0.5592760180995475,0.3619909502262444,0.47536231884057967,0.5319302833752433
synthpop,gaussian_noise,hp,0.1,8,4.044084787368774,0.021346351909077646,0.19273128154887972,0.005788526327492996,0.39066427307428925,0.013330419580419639,-0.07736670941589019,-0.006006848089905106,0.5665158371040724,0.36199095022624433,0.48695652173913045,0.5092024712024423
synthpop,gaussian_noise,hp,0.25,0,4.030306816101074,0.016808078108542995,0.27957095405462334,0.006839278312375834,0.3456060107201793,0.020715497737556487,-0.08100439110657098,-0.017329451864113082,0.5701357466063348,0.3737556561085973,0.5333333333333334,0.5057910651410756
synthpop,gaussian_noise,hp,0.1,9,3.8571503162384033,0.020907295024971535,0.3469852246250802,0.006885049277484961,0.36357318635856256,-0.030429864253393668,-0.08847396422331769,0.002827263190362181,0.5701357466063348,0.3701357466063348,0.5333333333333333,0.5185194600186245
synthpop,gaussian_noise,hp,0.25,1,4.18657922744751,0.027965572121470276,0.23255956426255187,0.005351240411187561,0.40887912551995675,-0.014348761507852414,-0.066543457043945,0.01813663215406465,0.5438914027149321,0.34117647058823525,0.5391304347826087,0.5197764993051122
synthpop,gaussian_noise,hp,0.25,2,4.025622606277466,0.016969365855974694,0.30956481553527115,0.004227243696575431,0.3758121152363273,-0.07111142533936643,-0.08365015950036703,-0.02475839935879376,0.567420814479638,0.36470588235294116,0.48405797101449277,0.49895673149404496
synthpop,gaussian_noise,hp,0.25,3,3.8890573978424072,0.024011631431868973,0.3083878590996232,0.004769055746149011,0.4128512289930204,-0.04751602564102558,-0.06702365753682352,0.0019275967735394584,0.5475113122171946,0.34208144796380097,0.5507246376811594,0.5236272551635638
