model,data,partitions,rep_idx,time,pca_eigval_diff,pca_eigvec_ang,avg_h_dist,corr_mat_diff,auroc,avg_F1_diff,avg_F1_diff_hout,eps_identif_risk,priv_loss_eps,mia_recall,mia_precision
synthpop,st,3,8,3.700340509414673,0.06499836619900162,0.22708646014974898,0.060564952052350664,1.1008539876710062,-0.11059388520475377,-0.05964677464601942,-0.0001344498236544034,0.3740769034886682,0.20702826585179523,0.291869918699187,0.49887444784258117
datasynthesizer,al,1,1,847.0650684833527,0.00860471856373205,0.8168009706420892,0.0036372918638673136,0.4310425614591968,-0.11214334732612397,-0.15451953254994955,-0.12778073583687452,0.5305410122164049,0.32984293193717285,0.524074074074074,0.5224063455813385
datasynthesizer,al,1,0,849.4693472385406,0.009682332074314808,0.6784203608887925,0.0046960253287978634,0.4918663818952363,-0.17416462851682668,-0.18929504721537996,-0.18090085912000115,0.5066899360093078,0.31355439208842356,0.49074074074074076,0.49012050692130005
datasynthesizer,al,1,5,852.5775644779205,0.010112622716097518,0.745327644408389,0.005059055618505468,0.49188966891992303,-0.1696131722514047,-0.18421137504827143,-0.15360671054682962,0.49796393251890636,0.30250145433391507,0.46296296296296297,0.49551542803686555
datasynthesizer,al,1,4,852.366158246994,0.010278708659772134,0.944642508236862,0.0035963021185796353,0.48842203631700265,-0.1853385117659272,-0.19189670446552573,-0.17977290987804814,0.5433391506689936,0.34147760325770804,0.49444444444444446,0.49154747668022003
datasynthesizer,al,1,2,869.580854177475,0.008493443804156826,0.8324410200734839,0.004705128378443756,0.4801502226402146,-0.1669264379587473,-0.1768055773208415,-0.17082749045912013,0.4927283304246655,0.2937754508435137,0.4851851851851852,0.5093111327924411
datasynthesizer,al,1,3,864.2159917354584,0.012402580696636651,0.8040919902282108,0.006835048868616039,0.5081295029578703,-0.18326310584957983,-0.1767864117335586,-0.16240221062025648,0.4968004653868528,0.29726585223967417,0.4648148148148148,0.4927167299418066
datasynthesizer,al,2,1,510.3028612136841,0.014336522833254694,0.8445174096041128,0.003710388837956786,0.4968698328443413,-0.17064868578579873,-0.19065269194232165,-0.17457569820844546,0.4886561954624782,0.29261198371146013,0.4981481481481481,0.4917092970581713
datasynthesizer,al,2,0,508.0819272994995,0.007730171389932106,0.7486555615376285,0.0036138944799422802,0.5307766329644046,-0.3350417106455059,-0.33527576135922904,-0.39314916697925395,0.4781849912739965,0.28330424665503195,0.4722222222222222,0.4856053463578126
datasynthesizer,al,1,7,751.2889795303345,0.009368758690801776,0.8233902812348814,0.0055783418353440055,0.47121216177573993,-0.20723127752417714,-0.2088773761987567,-0.18888430181837368,0.48632926119837117,0.28853984874927285,0.4481481481481482,0.48119242458728123
datasynthesizer,al,1,6,792.3257131576538,0.012568499034136845,0.4574073277127847,0.006106479522593368,0.47256329612266773,-0.17098486617047248,-0.23142337172226424,-0.1791125908793133,0.49621873182082604,0.2955206515415939,0.5203703703703704,0.5278812557114444
datasynthesizer,al,1,8,782.8681440353394,0.010546068243613585,0.6366672191363697,0.005157845166644667,0.4631165239835633,-0.16249877540049196,-0.2028364343488254,-0.16959570928574186,0.5119255381035486,0.30715532286212915,0.48703703703703705,0.4864853317418464
datasynthesizer,al,1,9,796.0905261039734,0.010200249226975865,0.6192959705234284,0.004726572122355995,0.497667148478017,-0.15657930653736052,-0.17941488088621155,-0.15684568304353966,0.4985456660849331,0.2984293193717278,0.5092592592592593,0.49831841767066953
datasynthesizer,al,2,4,374.25976848602295,0.010477181617263983,0.48928820656824173,0.00533738794015559,0.4990785449751096,-0.17019731397833948,-0.19809040128224967,-0.17141966942508186,0.4997091332169866,0.3007562536358348,0.4814814814814815,0.4980934343866763
datasynthesizer,al,2,3,393.1112554073334,0.006997210779373577,0.8823909711893845,0.004309947956910847,0.4957011397341076,-0.1774644877961863,-0.20790718411716702,-0.19089516324834063,0.49796393251890636,0.2949389179755672,0.5018518518518518,0.5019882462991074
datasynthesizer,al,2,5,376.6856129169464,0.012524469856557223,0.8542787650624512,0.004569887377652986,0.4840649929756364,-0.1664715743374584,-0.18071428368499373,-0.1675599695366807,0.5014543339150669,0.30657358929610234,0.5111111111111111,0.5021454945781206
datasynthesizer,al,2,2,402.93996238708496,0.012121028115837363,0.842261739513785,0.005318560896588727,0.5274678014422298,-0.1912861622593166,-0.2003987677660672,-0.22145869092699347,0.506108202443281,0.3152995927865038,0.4851851851851852,0.5007987880099032
datasynthesizer,al,2,8,365.1949987411499,0.011026463110183588,0.8896411635295923,0.0047583581760757354,0.47329125990736803,-0.1790578167331307,-0.17692349912326263,-0.14593528245949347,0.48342059336823734,0.28970331588132636,0.5148148148148148,0.5116318959453972
datasynthesizer,al,2,7,349.49622988700867,0.008010670013793594,0.980700229754281,0.004763008075658395,0.5615225535542211,-0.2528005327050241,-0.24966896608161773,-0.23532688719248124,0.49214659685863876,0.30599185573007565,0.5,0.5028574178268961
datasynthesizer,al,2,6,347.08799266815186,0.009710214794976873,0.8224158970410276,0.004841230813037292,0.5080971044324762,-0.13041644148919151,-0.17099412664868033,-0.1583863493008542,0.4968004653868528,0.29377545084351364,0.4814814814814815,0.48223202903136686
datasynthesizer,al,3,0,230.16893815994263,0.014192704482963722,0.9050859384898712,0.004331218877204807,0.5251302566328513,-0.46882603899203223,-0.45047363988200595,-0.4325803658649924,0.46596858638743455,0.2670157068062827,0.5018518518518518,0.5216741223378392
datasynthesizer,al,2,9,333.86703515052795,0.012909842334748898,0.4596045249682394,0.004034200908102857,0.5188605189584569,-0.4260587937551261,-0.4165487183584972,-0.4198680602336393,0.47062245491564864,0.2716695753344968,0.4833333333333334,0.4987876883681529
datasynthesizer,al,3,2,249.85901379585266,0.008467248352033711,0.8634634662199538,0.005206703371353938,0.49513520966462693,-0.2738356884677524,-0.26267576403950765,-0.2792924520494873,0.4874927283304247,0.28853984874927285,0.5166666666666667,0.5298167471214986
datasynthesizer,al,3,3,230.76389026641846,0.011494969174970969,0.6924306891118545,0.005449407473085711,0.5258800705874228,-0.1838607843092871,-0.22878730732565467,-0.1681350618778484,0.5002908667830134,0.2943571844095404,0.5018518518518518,0.5189366124325161
datasynthesizer,al,3,1,237.90573382377625,0.009850418486454628,0.9196689630420186,0.004167488084077567,0.4994112985871156,-0.3891941612407108,-0.3030371356050515,-0.2735520013248597,0.5014543339150669,0.30133798720186156,0.49074074074074076,0.4939332043708573
datasynthesizer,al,3,5,228.2226300239563,0.011710276182192022,0.9638739650245096,0.002872024772445662,0.5055562648076962,-0.18361378360559277,-0.19656872931486657,-0.17698522842769837,0.48807446189645143,0.2902850494473531,0.4962962962962963,0.510749252317004
datasynthesizer,al,3,4,234.51165914535522,0.008742562155961883,0.5943029526058048,0.003968922149223242,0.45058430041592595,-0.16754805208930668,-0.17508249562173958,-0.1367777942151543,0.5072716695753345,0.3025014543339151,0.5240740740740741,0.5217723740833352
datasynthesizer,al,3,6,237.33861088752747,0.012927920902473621,0.6265879361527192,0.00504367523116651,0.5550966196964093,-0.2724064418630757,-0.3406790195824053,-0.35559128107785287,0.48632926119837117,0.27981384525887143,0.5203703703703704,0.5105736885895247
datasynthesizer,al,3,8,217.12048268318176,0.007097438737336739,0.4661371805833956,0.004641468643892135,0.5071703891549293,-0.293871695881892,-0.3330074233247948,-0.35069083599380013,0.48225712623618383,0.28214077952297845,0.475925925925926,0.49889392612081684
datasynthesizer,al,3,7,233.0864987373352,0.006360502140608432,0.922784127582385,0.004445316842519033,0.5005494306775435,-0.26608822614888683,-0.26083541501526203,-0.26029504073349685,0.48632926119837117,0.28504944735311233,0.5092592592592593,0.5124159524904568
datasynthesizer,al,3,9,215.96568870544434,0.007521154654127217,0.9476518590284727,0.003957028943123531,0.5111568115682353,-0.2575173016480451,-0.3259318712318148,-0.2793091226559726,0.4810936591041303,0.2786503781268179,0.46296296296296297,0.4901779051781226
datasynthesizer,bc,1,0,240.860919713974,0.027056195987056626,0.2553189373587516,0.006312908936066496,0.6487791746840541,-0.039349749263528966,-0.06909812719796732,-0.018319238619776107,0.43740292016154086,0.26157191674433056,0.36534653465346534,0.5205117259091694
datasynthesizer,bc,1,4,247.1898694038391,0.022991767983415023,0.033429085723706474,0.005287882864105072,0.6368045966063978,-0.021906837598520967,-0.05514561061572268,-0.012824769221649102,0.4395775085430258,0.25970798384591487,0.3702970297029703,0.5110279586448266
datasynthesizer,bc,1,3,246.81762170791626,0.021238096905895933,0.17815234738090865,0.005322373908962978,0.6296858333680637,-0.02450301025645485,-0.052015021200283035,-0.018166791413537275,0.45542093817955887,0.2777260018639329,0.35247524752475246,0.49695377670532476
datasynthesizer,bc,1,2,249.78984022140503,0.021268369089934933,0.11760440316255423,0.00504396908694205,0.37894148401444544,-0.03628798899187491,-0.06715948679920719,-0.01889034477116608,0.45852749301025164,0.2702702702702703,0.3910891089108911,0.5186880018894662
datasynthesizer,bc,1,5,249.10492491722107,0.03428581593993545,0.023638633657957268,0.00585232779927543,0.46166692499147316,-0.054699041385303904,-0.073610448860738,-0.043205562629691247,0.44920782851817337,0.2652997825411619,0.3782178217821782,0.520393367293151
datasynthesizer,bc,1,1,251.98313307762146,0.012874075961835908,0.060359920874940125,0.0064594703847147255,0.36597047318281273,-0.03941147615348284,-0.09292563993317024,-0.05666609356269871,0.447654551102827,0.2674743709226468,0.35049504950495053,0.510901829423997
datasynthesizer,bc,1,6,196.57237267494202,0.02687387996576695,0.10301709430859915,0.007162487353692463,0.6363429092628387,-0.07134554011494554,-0.07144834802821967,-0.029517662625678703,0.4377135756446101,0.2581547064305685,0.37326732673267327,0.5100041063231248
datasynthesizer,bc,1,7,194.7812271118164,0.042456192712354276,0.629075883054199,0.006490189783948757,0.4643750724151196,-0.030174856152437313,-0.07121552736258008,-0.01725218840472062,0.44641192917054984,0.2631251941596769,0.36237623762376237,0.48999197967253816
datasynthesizer,bc,1,8,172.27405381202698,0.018597653478912308,0.16799778334738263,0.0062273321712075546,0.636812898379139,-0.048365550260699997,-0.06591072228426373,-0.008890453163480444,0.43833488661074865,0.26126126126126126,0.3633663366336634,0.5356983066029446
datasynthesizer,bc,2,1,77.89682793617249,0.03325572256995135,0.09397053994516641,0.003714052399672905,1.5288634228570466,-0.054178012395431185,-0.12012424319483561,-0.06663343092976746,0.2904628766697732,0.14818266542404473,0.16831683168316833,0.4660527064827992
datasynthesizer,bc,2,0,91.0022885799408,0.022990067038765168,0.2388356397829006,0.006069592621071342,1.4265851712208684,-0.18914845352405152,-0.2808813649497932,-0.22156364411791069,0.28735632183908044,0.14041627834731282,0.15841584158415842,0.5237477035308633
datasynthesizer,bc,1,9,173.13927054405212,0.02838532586249589,0.12765562470816325,0.005834399899974692,0.4745541180321451,-0.05334395561551164,-0.11556194984087262,-0.0532988535659252,0.44206275240758,0.2618825722273998,0.37524752475247525,0.5105997892114592
datasynthesizer,bc,2,3,93.93487906455994,0.03825649493964945,0.13945735857588298,0.005231435427045536,2.292617935632193,-0.24908599639308548,-0.31914473451591513,-0.25199914064729156,0.20410065237651445,0.09040074557315937,0.13960396039603962,0.5079947852133653
datasynthesizer,bc,2,2,96.41693782806396,0.03151862860083495,0.18288233692305764,0.009064117623916415,2.1397837254657954,-0.14953942629206907,-0.2681289415697425,-0.19760735601467616,0.24852438645542094,0.11307859583721652,0.09207920792079208,0.5333633123785926
datasynthesizer,bc,2,4,71.86266803741455,0.020756901605927497,0.19772256295447388,0.007369085364843494,2.376732363770819,-0.2353538917630521,-0.2860346134076611,-0.22300421635049705,0.14787200994097546,0.052811432121776955,0.10990099009900992,0.5406580986236442
datasynthesizer,bc,2,5,82.01634621620178,0.02241623478043893,0.20098159832825235,0.006622808536701091,1.8628472773092435,-0.2194758890679659,-0.2546664674455092,-0.23490648119793142,0.23827275551413482,0.10904007455731593,0.17920792079207923,0.54104534193591
datasynthesizer,bc,2,7,90.45902633666992,0.03525010001086262,0.16990893371030663,0.006716354795051461,2.1019390845748274,-0.04515837020417279,-0.06338243004373822,-0.008503005549672399,0.22025473749611682,0.09972041006523767,0.1198019801980198,0.5167625429559334
datasynthesizer,bc,2,6,91.77772760391235,0.00971393950287849,0.24125757594715272,0.0050398344285013975,2.4762815763478025,-0.03554871867494147,-0.06665425850220413,0.0002924199530433824,0.1683752718235477,0.05995650823237031,0.07920792079207921,0.5020695970695971
datasynthesizer,bc,2,8,91.8891110420227,0.03659560942789647,0.09493345208207486,0.0052933109119912315,2.545016353509498,-0.19307483234855038,-0.3188809839850765,-0.24837977883828513,0.12612612612612611,0.03696800248524386,0.062376237623762376,0.5223076923076924
datasynthesizer,bc,3,0,63.463194608688354,0.04645255194896521,0.05728087330554324,0.00394865092718024,2.307130564773076,-0.035551081502607884,-0.07607353004419265,-0.042600378489645846,0.22367194780987884,0.097856477166822,0.17128712871287127,0.5515621313551169
datasynthesizer,bc,2,9,91.54998397827148,0.02280499614052737,0.15398706248536267,0.0057992187704585235,2.5427708906343676,-0.21012958383947422,-0.3174269203366656,-0.2506618226519567,0.13109661385523455,0.03696800248524387,0.057425742574257435,0.5244747283077454
datasynthesizer,bc,3,1,58.20509147644043,0.038530304986630425,0.2752130229257346,0.005698920997442108,2.430506371482139,-0.1899056282723952,-0.29472962235529554,-0.2389961322550429,0.139484311898105,0.04877291084187636,0.09900990099009901,0.586434883265945
datasynthesizer,bc,3,3,77.97101664543152,0.025083945168442222,0.1695543285109715,0.005413427530480313,1.8631333600021482,-0.18172947574191955,-0.29149589112142915,-0.23312060584051952,0.22988505747126436,0.10127368748058402,0.16336633663366337,0.5116877133308492
datasynthesizer,bc,3,2,77.30488681793213,0.026314978123384312,0.24604438204110896,0.0047777288352656155,2.376538045981012,-0.19031507833604444,-0.2996409229197011,-0.2297595989926111,0.15532774153463808,0.05405405405405404,0.09405940594059406,0.5313438438438439
datasynthesizer,bc,3,4,75.95622754096985,0.042880588794711634,0.15599431285368584,0.005440439440088697,2.7351821490829367,-0.14914493785881966,-0.2505688348023074,-0.21317972890152304,0.11245728487107798,0.03292948120534328,0.04554455445544554,0.4368398268398268
datasynthesizer,bc,3,6,73.7770414352417,0.041152007360647,0.13853707745496419,0.005635681569060176,2.23789870264951,-0.2188355538371558,-0.2936017796910746,-0.23349267661516554,0.2308170239204722,0.10344827586206898,0.1603960396039604,0.5100685646008694
datasynthesizer,bc,3,5,60.32221460342407,0.026246600395969932,0.16177899306906854,0.006081774481713263,2.3070569008266757,-0.2848363294295866,-0.2865860444856745,-0.21695509454626138,0.1708605156881019,0.06461634047840945,0.06534653465346535,0.5260634654448783
datasynthesizer,bc,3,7,60.99760055541992,0.03744054941036052,0.12086034729802062,0.004487279143782375,2.403099726201061,-0.24122544714787308,-0.27396886631633655,-0.23792331041355952,0.16464740602671638,0.05778191985088538,0.06534653465346535,0.440792094615624
datasynthesizer,bc,3,8,66.31053900718689,0.03339539878013427,0.1945123793859189,0.007098966525946342,2.3962938359136885,-0.02306814561425341,-0.08943100869516807,-0.025928300520767333,0.14725069897483692,0.04784094439266855,0.0891089108910891,0.47226334416844296
datasynthesizer,bc,3,9,59.547284841537476,0.02924383429203138,0.18819912914313103,0.003742978019257891,2.4514013175893408,-0.1739655120051805,-0.2997462280470013,-0.2222937475733567,0.13513513513513514,0.04131717924821374,0.0594059405940594,0.5757236227824464
datasynthesizer,cc,1,0,701.6959538459778,0.03656377378279888,0.11745777873329948,0.05332103231318586,1.0689888880038139,-0.024850581944007577,-0.11373918586791185,-0.15092686543633393,0.10299625468164794,0.054307116104868915,0.0058823529411764705,0.2
datasynthesizer,cc,1,1,718.9035694599152,0.05987528739455546,0.08796370231541073,0.009765939214074218,1.171561758115307,-0.06574394463667821,0.03092343542479975,-0.01930454456019365,0.09550561797752809,0.04681647940074906,0.0058823529411764705,0.2
datasynthesizer,cc,1,4,737.9280378818512,0.05133648381547468,0.09669208957254602,0.04108846389582954,1.80455277224483,0.007179930795847778,-0.12796469901604746,-0.1958128692285982,0.0898876404494382,0.033707865168539325,0.0058823529411764705,0.2
datasynthesizer,cc,1,2,750.6396315097809,0.05287193864019816,0.19880351213899938,0.01198362023493603,1.4269842475365018,-0.06689734717416373,-0.034320954862985364,-0.16112014789794582,0.10861423220973783,0.056179775280898875,0.0,0.0
datasynthesizer,cc,1,3,756.8884599208832,0.044313469139932435,0.30144006954267427,0.04020045927798147,1.261428790927374,-0.029954542370581483,-0.10370113482954359,-0.019754468600541447,0.11797752808988764,0.06179775280898876,0.011764705882352941,0.4
datasynthesizer,cc,1,5,746.6960651874542,0.05987042134387411,0.25476037763342335,0.021220384240272297,1.1825674525634957,-0.08900422914263739,-0.0978409690272388,-0.0974775434954727,0.12359550561797752,0.06928838951310862,0.023529411764705882,0.6
datasynthesizer,cc,2,0,475.2562298774719,0.10289011695562314,0.5255603456854118,0.04484548200258353,3.5186898229267674,0.027104959630911085,-0.08862226842599338,-0.06912517899705953,0.08239700374531835,0.03558052434456928,0.0058823529411764705,0.1
datasynthesizer,cc,1,6,665.469584941864,0.05848119750463034,0.122947576695687,0.011752296425791802,1.3247195785802843,0.03325643983083426,-0.15875430533976886,-0.16961811237617289,0.08801498127340825,0.028089887640449444,0.0058823529411764705,0.2
datasynthesizer,cc,2,1,478.41541290283203,0.05893905031494762,0.521594022041783,0.052295303224669284,3.5303955183547484,0.018218517353465358,-0.08902918040120877,-0.08340179444429824,0.0749063670411985,0.028089887640449437,0.011764705882352941,0.4
datasynthesizer,cc,1,7,676.7323377132416,0.037010426708709916,0.20030595963795164,0.010722586856125774,0.7933942116389545,-0.0010380622837370401,-0.15845072390178505,-0.24389350285477013,0.12172284644194757,0.0749063670411985,0.0,0.0
datasynthesizer,cc,1,8,676.82537317276,0.04118925426494317,0.2533790651583793,0.04209048937012408,0.8208131175151142,-0.08586580412216038,-0.16803121796594614,-0.0644933055679785,0.10112359550561797,0.04119850187265917,0.0058823529411764705,0.2
datasynthesizer,cc,1,9,655.8950183391571,0.0350753140719556,0.09603038439055243,0.011062030707119743,1.0656189635145858,-0.04415884000659076,-0.032851114925022434,0.042002092693536885,0.10861423220973783,0.05805243445692884,0.0058823529411764705,0.1
datasynthesizer,cc,2,3,420.5333352088928,0.08136209513203814,0.4096960287812903,0.06670114770725158,3.230846347966367,-0.12139561707035751,-0.06691229587592551,-0.0907830909819936,0.09550561797752809,0.0449438202247191,0.0058823529411764705,0.1
datasynthesizer,cc,2,2,463.62320256233215,0.07062610340180155,0.13688876231328095,0.04871247120914476,3.4672661218651943,0.046136101499423376,-0.12974808303359797,-0.05982167910266889,0.10299625468164794,0.052434456928838954,0.0,0.0
datasynthesizer,cc,2,4,440.8775327205658,0.09468274123048762,0.43464579729570857,0.06718101878572434,3.8748776098201403,-0.42451804251112213,-0.2738641485030663,-0.3102648216030216,0.0898876404494382,0.04307116104868913,0.0,0.0
datasynthesizer,cc,2,5,460.15314865112305,0.10122025358944578,0.3578122333319967,0.007274034915819343,3.542735091557623,-0.05247981545559399,-0.04291414472232871,-0.08260383218519915,0.0749063670411985,0.03745318352059925,0.0058823529411764705,0.2
datasynthesizer,cc,2,6,415.10944986343384,0.062087968760522486,0.12288446663272715,0.06892754239563713,3.0066795209370585,-0.02249134948096887,0.0234010745452414,-0.054076578258549224,0.1198501872659176,0.06367041198501873,0.011764705882352941,0.3
datasynthesizer,cc,2,7,352.8127167224884,0.08107605445665142,0.44865601139212513,0.02112767972215428,3.292916417286493,-0.032295271049596286,0.03004218550654017,0.02987963444021932,0.09737827715355805,0.054307116104868915,0.011764705882352941,0.3
datasynthesizer,cc,3,0,246.17698407173157,0.09542373541994828,0.5444619179447294,0.06542920712618393,4.041045777423867,-0.43781237985390237,-0.25028461368320654,-0.291125476988367,0.07865168539325842,0.033707865168539325,0.0,0.0
datasynthesizer,cc,2,8,357.93597054481506,0.07525714211643977,0.31622043078000583,0.008049526717073322,3.261037363985194,0.04123414071510956,-0.12509592732793667,-0.04047087854029699,0.08801498127340825,0.03370786516853933,0.0058823529411764705,0.2
datasynthesizer,cc,3,1,292.91236567497253,0.10680949580115842,0.5378978258262351,0.045648241015569566,4.044742150531493,-0.12476083859149201,-0.2385752676847894,-0.29202889988396535,0.07677902621722846,0.035580524344569285,0.011764705882352941,0.2
datasynthesizer,cc,2,9,359.2387957572937,0.04259490532773112,0.15809820798693233,0.06705254822593174,3.3593179142988947,0.04065743944636668,-0.0420286059490409,-0.001792992757810613,0.10299625468164794,0.04119850187265918,0.0058823529411764705,0.2
datasynthesizer,cc,3,2,201.6165452003479,0.15653064405154224,0.6114271538185208,0.010192504449947104,3.881256928626318,-0.006632064590542108,-0.12671273283064718,-0.15746616532455673,0.07865168539325842,0.04119850187265917,0.0058823529411764705,0.2
datasynthesizer,cc,3,3,227.45820212364197,0.04379695584722565,0.17033959316594843,0.0665299516326543,3.7518912494506034,-0.35899653979238755,-0.24413131714958247,-0.318592596057187,0.0898876404494382,0.035580524344569285,0.0,0.0
datasynthesizer,cc,3,5,226.21701669692993,0.09506389658396795,0.20699877765914845,0.09219514879311913,3.8038227040194985,0.02880302447776495,-0.1484669762105015,-0.19483307922538098,0.07865168539325842,0.02434456928838951,0.0,0.0
datasynthesizer,cc,3,4,247.09850931167603,0.09549454541068642,0.4877173535171884,0.09572825223537164,3.7239845025604468,-0.23032191760565457,-0.28601998238678844,-0.30684312634993194,0.07303370786516854,0.02247191011235955,0.0058823529411764705,0.1
datasynthesizer,cc,3,6,249.05155515670776,0.1058273777980298,0.6946060362792632,0.037965636442827605,3.9235907822882923,-0.1121546657878838,-0.1381268365017489,-0.2761050413163086,0.07865168539325842,0.03745318352059925,0.0,0.0
datasynthesizer,cc,3,7,218.11022353172302,0.15462910997536375,0.6075941751488854,0.0738018914242794,3.705192904425817,-0.2270967210413577,-0.28292444727974725,-0.30684312634993194,0.07677902621722846,0.02808988764044943,0.0058823529411764705,0.2
datasynthesizer,cc,3,8,197.01208662986755,0.09465328363262597,0.5512637428556988,0.06573089933703065,4.148622444369802,-0.03425605536332177,-0.06004164656063349,-0.06784995181540313,0.07677902621722846,0.039325842696629205,0.0,0.0
datasynthesizer,cc,3,9,203.8686797618866,0.12032071117665477,0.5695882424370081,0.03790468191187723,3.4607919997669963,-0.03555585129979599,-0.19211391936077463,-0.1374429656152248,0.06928838951310862,0.03370786516853933,0.01764705882352941,0.3333333333333333
datasynthesizer,hd,1,5,165.97020030021667,0.04157157492287899,0.10208979633869235,0.014825156090036326,0.8952539094652368,-0.11668235294117657,-0.17410332022242272,-0.14551676353640086,0.5785123966942148,0.39256198347107435,0.4125,0.60008658008658
datasynthesizer,hd,1,3,168.93589305877686,0.02022771348521632,0.062053185058221286,0.013163536302350514,0.8287664966792218,-0.018611764705882328,-0.10843328342379269,-0.04530743154358677,0.6033057851239669,0.40082644628099173,0.4125,0.5232478632478632
datasynthesizer,hd,1,0,172.00330996513367,0.09463452738493992,0.13155477702870313,0.019790651603066433,0.9543799992531014,-0.06449411764705881,-0.1276072289035404,-0.09683956496849894,0.6115702479338843,0.4173553719008264,0.4125,0.5121611721611721
datasynthesizer,hd,1,4,170.40667057037354,0.0173699800539877,0.05425400032629505,0.013471722089265713,0.7799558234998686,-0.08089411764705878,-0.14755791627208664,-0.0516668362715427,0.5909090909090909,0.3760330578512397,0.4,0.5477777777777777
datasynthesizer,hd,1,1,169.9120271205902,0.032194777122880956,0.1586394249594551,0.013846056667863472,0.8036013894686149,-0.07901176470588234,-0.06683343682751691,-0.08026111411111134,0.628099173553719,0.4297520661157025,0.5375,0.6158371040723981
datasynthesizer,hd,1,2,173.5026490688324,0.05005337819816706,0.10498311535037795,0.019042457235572182,0.8175051042288364,-0.02423529411764702,-0.1553690916435477,-0.11047835377056031,0.5950413223140496,0.38842975206611574,0.35,0.5081385281385281
datasynthesizer,hd,2,0,101.50316882133484,0.07930407751573311,0.41656619916560605,0.0165891517931336,1.354601178963713,-0.19887058823529413,-0.1907334796887959,-0.12860954022015222,0.4132231404958678,0.21074380165289258,0.475,0.5108424908424908
datasynthesizer,hd,2,1,114.84724283218384,0.10527903870396188,0.6518458281630044,0.02866812346581061,1.2329549459063627,-0.025270588235294045,-0.18515373812400518,-0.05381847541987869,0.5661157024793388,0.359504132231405,0.475,0.5461446886446886
datasynthesizer,hd,1,6,154.16850900650024,0.02762605526494629,0.2637591056809224,0.020630659338126196,0.9202276358446605,-0.0796,-0.12468491039696541,-0.08550879065446645,0.5785123966942148,0.3801652892561983,0.4625,0.5466666666666666
datasynthesizer,hd,1,7,152.3011999130249,0.055941655332292256,0.09521886730661845,0.015112936664488515,0.831967641467404,-0.06872941176470582,-0.09962074605013824,-0.009796365981448757,0.6239669421487604,0.4297520661157025,0.3625,0.4739826839826839
datasynthesizer,hd,1,9,149.90713953971863,0.03854584784404873,0.08595300434674844,0.01989152812300366,0.8615511968670844,-0.012470588235294122,-0.09153614595557744,-0.05977265625739586,0.5702479338842975,0.384297520661157,0.3875,0.4996732026143791
datasynthesizer,hd,1,8,150.73729062080383,0.02551576752046901,0.13182192683115596,0.029607963428791812,0.8734852719111669,0.014352941176470568,-0.11597793009463145,-0.04163754686323859,0.6157024793388429,0.42975206611570244,0.4,0.535126050420168
datasynthesizer,hd,2,2,90.41886258125305,0.07083521245644864,0.3318360845066585,0.04398192480433638,1.3123772924133588,-0.08811764705882352,-0.1967451326443,-0.14162767968615061,0.4793388429752066,0.30578512396694213,0.475,0.5575358851674641
datasynthesizer,hd,2,4,85.95979762077332,0.061658146663801,0.29666577810836814,0.018758971943545887,1.2276563101924087,-0.02562352941176471,-0.1944813546848538,-0.1089379115555206,0.43388429752066116,0.2190082644628099,0.525,0.5238596491228071
datasynthesizer,hd,2,3,100.20072364807129,0.13040638809725888,0.9821116849538406,0.021954255179588524,1.3095134749626416,-0.2535294117647059,-0.2399422994777049,-0.19573517808904278,0.43388429752066116,0.24793388429752067,0.45,0.5886147186147187
datasynthesizer,hd,2,7,93.46140599250793,0.03583025341066473,0.4577377420568331,0.018210321623363425,1.4143224571187503,-0.1102823529411765,-0.17548618137224045,-0.10381599395398433,0.41735537190082644,0.2231404958677686,0.4125,0.5729137529137529
datasynthesizer,hd,2,5,89.53145003318787,0.12528756076745312,0.2839108651513328,0.07155114285805204,1.1028786478075916,-0.06117647058823528,-0.13524664598728356,-0.15583111256511356,0.512396694214876,0.3181818181818181,0.35,0.5206793206793207
datasynthesizer,hd,2,6,92.31907105445862,0.11902322129425638,0.4947755388986956,0.01743586248382144,1.453800216220544,-0.20279999999999998,-0.21176007100196273,-0.14309136781098203,0.47520661157024796,0.2975206611570248,0.4,0.5385714285714285
datasynthesizer,hd,2,9,78.75548720359802,0.12014326786078641,0.46136990051534427,0.029955450364760498,1.3953507425818794,-0.058941176470588275,-0.15427897118215056,-0.055780578840504885,0.4669421487603306,0.2603305785123967,0.2875,0.5227272727272727
datasynthesizer,hd,3,1,69.49984192848206,0.1265204151586359,0.4464346852667208,0.013611598249303814,1.4859521975629972,-0.29228235294117644,-0.16188645898407236,-0.20843939983824394,0.38016528925619836,0.21074380165289258,0.425,0.5449299719887954
datasynthesizer,hd,2,8,65.69563245773315,0.08699492118270438,0.7559320039674816,0.02078569763328039,1.4594783382848555,-0.3239294117647059,-0.25272584755792543,-0.2191417283297585,0.4049586776859504,0.22314049586776857,0.4375,0.5888623072833599
datasynthesizer,hd,3,0,73.99869179725647,0.10493827342686665,0.34936669316576907,0.019218539399088744,1.4226880942251927,-0.1202352941176471,-0.20311252339160904,-0.15212069856398008,0.40082644628099173,0.21487603305785125,0.3,0.43008547008547016
datasynthesizer,hd,3,2,64.08979153633118,0.15047224011143875,0.4867630012971889,0.03645409847716423,1.527271053908504,-0.0946117647058824,-0.1736298408063091,-0.08547312171954735,0.4214876033057851,0.256198347107438,0.5,0.5611111111111111
